[nb-items] 60
[nb-objectives] 4
[nb-pareto] 1827
[nb-lorenz] 22
[runtime] 525.6365072727203
[format] f1 f2 f3 f4 isLorenzND
[vector] 22957 22673 22427 23336 False
[vector] 23842 23979 20433 22826 False
[vector] 25315 22542 20591 23834 False
[vector] 23930 22119 22887 22503 False
[vector] 26237 22035 20488 22805 False
[vector] 22566 21376 23359 21878 False
[vector] 26087 21777 20596 23223 False
[vector] 22563 24161 21277 21011 False
[vector] 25327 20993 19536 24672 False
[vector] 23452 22719 21036 24796 False
[vector] 24051 22508 22772 22900 False
[vector] 24326 22401 22640 22833 False
[vector] 24262 21237 22906 23366 False
[vector] 24213 22066 21305 24576 False
[vector] 24663 23581 19865 23196 False
[vector] 24429 23230 21502 23417 False
[vector] 24808 22654 21565 23970 False
[vector] 25050 22373 21888 23248 False
[vector] 25092 22404 21965 22571 False
[vector] 22918 21062 22848 23559 False
[vector] 24360 22024 21184 24566 False
[vector] 24847 23417 21507 23209 False
[vector] 26629 20976 18655 22784 False
[vector] 26403 21939 19813 22888 False
[vector] 26560 20621 19337 22877 False
[vector] 25407 22833 21075 23493 False
[vector] 22718 20375 23711 21823 False
[vector] 22958 21300 23359 22105 False
[vector] 23212 23310 21443 24006 False
[vector] 24044 21985 22894 22073 False
[vector] 23866 22120 20737 24958 False
[vector] 24359 23498 20877 23380 False
[vector] 26704 20486 19268 21983 False
[vector] 26468 21206 20269 22714 False
[vector] 25929 22104 21418 22920 False
[vector] 23853 23473 21137 23450 False
[vector] 23043 20002 23112 23240 False
[vector] 23939 22667 22728 21939 False
[vector] 25512 22725 20102 23760 False
[vector] 22574 23445 22355 21965 False
[vector] 23926 23710 21352 22523 False
[vector] 26140 22442 19588 23097 False
[vector] 22769 23098 21453 24247 False
[vector] 24606 23196 20268 23916 False
[vector] 23722 22873 19059 24833 False
[vector] 25980 21987 20925 22804 False
[vector] 26231 22148 19342 22659 False
[vector] 22728 22698 22677 23107 False
[vector] 23671 23805 21553 22621 False
[vector] 24578 22155 22560 23603 False
[vector] 23837 20885 23171 22759 False
[vector] 23380 22400 22888 21692 False
[vector] 24563 23193 21351 23571 False
[vector] 24047 24037 20037 21329 False
[vector] 26169 21861 20188 23213 False
[vector] 25362 22398 20601 24192 False
[vector] 21780 20017 23554 22320 False
[vector] 24008 23836 21315 22491 False
[vector] 25355 21192 19460 24617 False
[vector] 26690 20705 19220 21614 False
[vector] 23903 21317 20175 25186 False
[vector] 21271 24438 20378 20143 False
[vector] 26189 22322 19044 22469 False
[vector] 23970 23366 22125 22169 False
[vector] 23685 23456 20504 23761 False
[vector] 25808 21356 21606 22514 False
[vector] 23268 21757 20569 25264 False
[vector] 24958 22151 22149 23501 False
[vector] 26640 20928 18126 22758 False
[vector] 26063 22186 18755 23612 False
[vector] 24683 23027 21355 24071 False
[vector] 25258 22662 21616 22512 False
[vector] 23457 23513 21023 23470 False
[vector] 23544 21381 21219 24915 False
[vector] 26035 22503 19408 23106 False
[vector] 26128 21450 18946 23544 False
[vector] 26256 21790 19467 23168 False
[vector] 24090 22036 20585 25004 False
[vector] 26122 22168 19693 23435 False
[vector] 22538 22204 19892 25394 False
[vector] 22390 20988 23661 21579 False
[vector] 25784 22714 21012 23105 False
[vector] 24080 23975 20719 22001 False
[vector] 22126 20757 23398 22641 False
[vector] 25684 22576 20680 23320 False
[vector] 22864 21434 22868 23407 False
[vector] 21233 19676 23994 20723 False
[vector] 23679 21425 20279 25177 False
[vector] 25787 22302 19691 23741 False
[vector] 24026 23330 21967 23634 False
[vector] 25606 22629 20773 23781 False
[vector] 22858 21102 22405 24044 False
[vector] 23754 23767 22021 22743 False
[vector] 21720 21139 23690 21373 False
[vector] 22177 21662 19621 25437 False
[vector] 25394 23264 21076 22808 False
[vector] 22450 21710 19132 25617 False
[vector] 23035 22357 22893 22950 False
[vector] 23216 22302 23039 21870 False
[vector] 25741 19963 21756 21232 False
[vector] 24380 21582 20734 24984 False
[vector] 25042 20958 19998 24806 False
[vector] 23461 21484 23223 22950 False
[vector] 24426 22749 20578 24621 False
[vector] 25850 21617 19945 24102 False
[vector] 23120 23909 20645 23013 False
[vector] 22614 21075 23588 21768 False
[vector] 25665 22354 19124 23903 False
[vector] 23875 22853 19670 25013 False
[vector] 26262 21327 20568 22984 False
[vector] 25142 23371 19067 22363 False
[vector] 23358 21904 23135 22145 False
[vector] 26088 22112 20138 23137 False
[vector] 26086 22744 20352 22348 False
[vector] 24340 23474 20162 23599 False
[vector] 25360 22276 21633 22809 False
[vector] 23631 23645 21413 23271 False
[vector] 23243 22232 23211 21657 False
[vector] 23579 21130 21600 24715 False
[vector] 23306 20910 21623 24742 False
[vector] 26400 20670 19202 23341 False
[vector] 21821 22748 23053 21407 False
[vector] 23916 21891 20786 24965 False
[vector] 24610 23217 19947 24182 False
[vector] 23449 22253 22687 23182 False
[vector] 23993 21513 21104 24878 False
[vector] 23890 22298 22533 23674 False
[vector] 24456 22647 21591 24217 False
[vector] 24576 20597 19689 24944 False
[vector] 21708 22933 22723 21460 False
[vector] 23280 23105 22685 22372 False
[vector] 24000 23646 20894 23050 False
[vector] 25074 21203 21956 23457 False
[vector] 23626 23673 20825 23126 False
[vector] 23186 22338 20109 25095 False
[vector] 24012 22375 22398 23585 False
[vector] 24491 20757 22866 22438 False
[vector] 23225 22605 22857 22680 False
[vector] 25014 23631 19660 21571 False
[vector] 24168 22709 21737 24560 False
[vector] 22582 20925 23692 21159 False
[vector] 26073 22096 20508 22788 False
[vector] 23708 20504 23260 22500 False
[vector] 23954 23865 20971 22609 False
[vector] 22021 24107 21387 22232 False
[vector] 25637 22789 19990 23772 False
[vector] 25973 20644 21144 22409 False
[vector] 25605 23008 19835 23094 False
[vector] 26165 21734 19668 23276 False
[vector] 27041 19529 17322 21300 False
[vector] 25342 22857 19135 24159 False
[vector] 23923 22831 22506 22663 False
[vector] 23134 21962 23167 22378 False
[vector] 22396 21672 23126 22832 False
[vector] 23193 23628 21143 23412 False
[vector] 26087 20606 18258 23972 False
[vector] 25534 23122 20284 23509 False
[vector] 25224 22193 21806 23369 False
[vector] 26414 21860 19324 22696 False
[vector] 24908 22992 20112 23950 False
[vector] 22532 20735 23716 22276 False
[vector] 26075 21803 21022 22403 False
[vector] 24022 21566 22219 24566 False
[vector] 23419 23510 20929 23554 False
[vector] 24128 23757 20760 22158 False
[vector] 23337 22504 18964 25073 False
[vector] 24279 23152 20782 24310 False
[vector] 26537 21682 19239 22420 False
[vector] 24189 22296 21499 24422 False
[vector] 21744 24015 20842 22654 False
[vector] 25347 21628 21789 23249 False
[vector] 21833 22306 23216 21600 False
[vector] 24516 21325 19003 25013 False
[vector] 22699 24329 20013 22349 False
[vector] 22469 21587 23358 22038 False
[vector] 25321 22079 21692 23650 False
[vector] 24731 23049 21809 23001 False
[vector] 25247 21939 21878 23576 False
[vector] 24010 21890 21835 24704 False
[vector] 23520 23099 20759 24331 False
[vector] 21794 22231 23154 21758 False
[vector] 23683 20816 22426 24170 False
[vector] 25446 21936 21587 23117 False
[vector] 23661 23479 20238 23695 False
[vector] 24260 22677 20111 24646 False
[vector] 23867 23542 20926 23387 False
[vector] 23717 21223 21943 24706 False
[vector] 23705 21905 23067 23017 False
[vector] 24822 21165 18989 24863 False
[vector] 24744 22305 19669 24827 False
[vector] 23178 21377 21527 24776 False
[vector] 25328 21974 20668 24309 False
[vector] 23157 21246 22806 23505 False
[vector] 23987 23052 22133 23600 False
[vector] 25913 22774 19154 22891 False
[vector] 22603 24134 21383 21796 False
[vector] 26098 21388 20588 22967 False
[vector] 26363 21234 19648 23038 False
[vector] 25926 21825 19731 23873 False
[vector] 24467 23042 21712 24058 False
[vector] 24000 21812 19582 25128 False
[vector] 23836 22579 19758 24924 False
[vector] 26245 21519 19911 23030 False
[vector] 25836 22280 19601 23791 False
[vector] 23881 24033 20618 22469 False
[vector] 26595 21492 19213 22836 False
[vector] 23484 23585 21511 23412 False
[vector] 25599 22558 21252 23313 False
[vector] 26865 20256 17654 22053 False
[vector] 24052 23637 20735 23602 False
[vector] 23087 21717 20688 25131 False
[vector] 24809 22947 20328 24394 False
[vector] 22467 23800 22012 21828 False
[vector] 22057 22961 22697 21866 False
[vector] 25458 22337 19540 24007 False
[vector] 24173 22114 21781 24457 False
[vector] 22927 20815 23110 23320 False
[vector] 24223 21770 22668 23419 False
[vector] 23903 23321 21214 23903 False
[vector] 26946 19750 17211 22408 False
[vector] 24890 22441 19885 24749 False
[vector] 24379 23290 21114 24095 False
[vector] 22624 23293 22432 22418 False
[vector] 23267 21637 20811 25147 False
[vector] 23005 21131 23310 22572 False
[vector] 25248 23265 21360 22842 False
[vector] 24287 23398 20387 23995 False
[vector] 24294 23266 21432 23974 False
[vector] 25966 21125 21345 23170 False
[vector] 26289 21475 19180 23321 False
[vector] 26261 21276 19256 23376 False
[vector] 25298 21553 21963 23089 False
[vector] 23014 23074 21019 24401 False
[vector] 22633 20604 23501 22273 False
[vector] 25578 22857 20958 22863 False
[vector] 25531 21570 21813 22967 False
[vector] 23257 23909 19225 22929 False
[vector] 26694 20476 19603 21335 False
[vector] 23005 22367 22813 23041 False
[vector] 26503 22077 20145 22673 False
[vector] 23978 22134 22966 21886 False
[vector] 25384 22715 21379 23506 False
[vector] 26221 22138 19677 22011 False
[vector] 24786 23239 21350 23538 False
[vector] 21801 23453 22318 21343 False
[vector] 24433 21261 22789 22736 False
[vector] 24991 22199 21776 23509 False
[vector] 23080 22552 22783 22914 False
[vector] 24713 23429 19942 23649 False
[vector] 25270 22867 20908 23719 False
[vector] 25251 21722 19896 24814 False
[vector] 23243 23657 21838 22927 False
[vector] 24020 23214 22202 22622 False
[vector] 26016 21288 20955 22817 False
[vector] 22929 22162 23127 22500 False
[vector] 23610 22051 20800 25115 False
[vector] 23316 22986 19651 24688 False
[vector] 22880 22498 20123 25245 False
[vector] 24050 24016 20610 22122 False
[vector] 24607 23454 21576 22192 False
[vector] 23703 21928 22917 22782 False
[vector] 23416 21970 22874 23273 False
[vector] 23196 23303 19439 24168 False
[vector] 21275 24170 21513 21134 False
[vector] 23507 23361 21100 23923 False
[vector] 24393 22017 20724 24994 False
[vector] 25427 22923 19596 23770 False
[vector] 26338 21532 20089 22861 False
[vector] 23064 23273 20364 24243 False
[vector] 23822 23011 19391 24618 False
[vector] 23982 23650 21271 22828 False
[vector] 26731 20634 17880 22320 False
[vector] 23342 22355 22802 22864 False
[vector] 24492 23700 21132 22230 False
[vector] 23143 21617 23305 22456 False
[vector] 25670 21714 21100 23686 False
[vector] 25009 22798 21666 23452 False
[vector] 25321 22809 21395 22862 False
[vector] 24907 23415 21156 22455 False
[vector] 23224 22493 20189 25061 False
[vector] 26562 20974 19319 22599 False
[vector] 23164 22801 22784 22266 False
[vector] 26730 20163 19592 20436 False
[vector] 23521 23060 22572 22260 False
[vector] 25795 22799 20190 23007 False
[vector] 24479 23343 21710 23084 False
[vector] 26587 20493 19225 22147 False
[vector] 25501 21366 20337 24468 False
[vector] 24782 23656 19798 22099 False
[vector] 25281 22361 21612 24343 False
[vector] 22064 23822 22089 22135 False
[vector] 25676 22256 20228 23719 False
[vector] 23461 23564 20608 23752 False
[vector] 23446 21661 19117 25398 False
[vector] 24824 23061 20978 24058 False
[vector] 20973 20372 23860 21108 False
[vector] 25609 22880 20483 23128 False
[vector] 25433 21270 21817 23397 False
[vector] 25348 21522 22037 23024 False
[vector] 22717 23311 19615 24186 False
[vector] 24638 22409 19900 24705 False
[vector] 23126 20669 23542 21355 False
[vector] 22775 22361 20304 25098 False
[vector] 25042 22955 19961 24104 False
[vector] 24631 22294 20894 24815 False
[vector] 26310 21457 19675 22970 False
[vector] 22635 22519 21308 24687 False
[vector] 25308 22161 21551 23302 False
[vector] 23980 23438 20643 24028 False
[vector] 23045 21754 23149 22620 False
[vector] 22814 21279 23282 22511 False
[vector] 26525 20766 19519 22517 False
[vector] 25294 22134 20788 24112 False
[vector] 23044 22399 22073 24174 False
[vector] 23810 22462 21502 24635 False
[vector] 25774 22108 21224 23074 False
[vector] 20748 22621 23059 20517 False
[vector] 26289 20624 19739 23319 False
[vector] 25639 21969 19429 24147 False
[vector] 23203 22268 23022 22213 False
[vector] 25153 21239 22189 21627 False
[vector] 23438 20958 23494 22389 False
[vector] 23282 21699 23449 21604 False
[vector] 25341 21886 21815 22828 False
[vector] 26744 20606 18929 21819 False
[vector] 23110 21694 23320 22225 False
[vector] 23436 22364 22730 23157 False
[vector] 24566 20078 22796 21249 False
[vector] 23973 22679 22583 23116 False
[vector] 24943 22389 19790 24568 False
[vector] 22173 20927 19259 25597 False
[vector] 22761 20710 23466 22505 False
[vector] 23266 22150 23116 22323 False
[vector] 24181 22693 19656 24863 False
[vector] 23255 23215 22384 21964 False
[vector] 25428 22534 21369 23943 False
[vector] 22845 22376 23069 22002 False
[vector] 25127 22103 21675 23960 False
[vector] 25131 21571 22180 23368 False
[vector] 23270 21412 23186 23042 False
[vector] 24213 23407 19121 23672 False
[vector] 25020 22269 21758 23786 False
[vector] 23346 22072 21925 24326 False
[vector] 22874 21491 23138 22833 False
[vector] 24537 21130 19451 24997 False
[vector] 25610 21228 18790 24400 False
[vector] 25093 22390 20132 24495 False
[vector] 22023 22554 23180 21330 False
[vector] 25423 22315 21513 23436 False
[vector] 26709 19735 19053 21860 False
[vector] 24997 22360 20134 24450 False
[vector] 21560 21497 23321 22146 False
[vector] 26151 21281 21105 22962 False
[vector] 23495 21836 18728 25392 False
[vector] 23341 21760 19980 25303 False
[vector] 23642 23139 22117 23895 False
[vector] 26405 21105 19922 22778 False
[vector] 22866 22370 21345 24661 False
[vector] 24285 21282 20769 24959 False
[vector] 24598 21964 22586 23724 False
[vector] 23022 21228 23420 22059 False
[vector] 22582 21741 19834 25395 False
[vector] 23861 22838 22539 22155 False
[vector] 24283 23377 20708 23729 False
[vector] 25802 21186 21365 23153 False
[vector] 21738 21571 23607 21089 False
[vector] 24246 21815 20531 25012 False
