[nb-items] 30
[nb-objectives] 6
[nb-pareto] 1980
[nb-lorenz] 13
[runtime] 172.64725399017334
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 10530 10392 9590 13174 8302 8720 False
[vector] 11248 10687 8922 12825 7300 8864 False
[vector] 10388 9086 8038 11686 9644 9878 False
[vector] 9501 8593 6951 11396 9655 10228 False
[vector] 10498 8899 9560 11878 9630 8533 False
[vector] 7586 7803 7654 10319 9375 10852 False
[vector] 10176 8696 8552 11286 8715 10884 False
[vector] 10417 10020 9832 12613 8737 9761 False
[vector] 10516 11047 9734 12848 7741 9591 False
[vector] 10807 9479 9111 12332 8374 10362 False
[vector] 9060 9549 9392 12545 9568 9297 False
[vector] 10884 9522 8691 12477 7960 10163 False
[vector] 9890 10220 8548 12598 9329 9693 False
[vector] 11479 9290 9034 12911 8464 8815 False
[vector] 9922 10493 9475 12929 9143 9406 False
[vector] 9402 9232 10681 12279 9014 8541 False
[vector] 9083 9905 10076 12434 9722 8678 False
[vector] 9663 10489 9092 12737 8957 10025 False
[vector] 9362 10002 9813 12394 8273 10626 False
[vector] 10098 9287 8141 11964 9630 9659 False
[vector] 10234 10560 9336 13281 8793 9640 False
[vector] 11221 9587 10064 12769 8553 8922 False
[vector] 10344 10480 11227 11639 7804 9190 False
[vector] 9677 11313 9346 11405 6989 9881 False
[vector] 10844 9337 8966 13047 8921 9181 False
[vector] 9907 9427 7289 11648 9033 10369 False
[vector] 11938 9236 9497 11515 7520 7720 False
[vector] 11100 10075 9438 13070 7646 8691 False
[vector] 10018 8327 9985 11982 9592 8770 False
[vector] 9624 10010 8955 10986 7523 11152 False
[vector] 9194 8822 10871 11186 9359 9136 False
[vector] 11336 10305 10947 11963 8142 8652 False
[vector] 10255 10793 9514 12032 7182 10630 False
[vector] 9388 10285 10235 12568 9117 8776 False
[vector] 10861 9451 9712 13090 8395 9420 False
[vector] 10255 9871 8697 13281 8564 9612 False
[vector] 11448 10210 9384 12940 8185 9734 False
[vector] 10531 10238 9278 12753 9449 9336 False
[vector] 10911 10333 8747 12368 8190 9835 False
[vector] 10858 9873 9356 12621 8752 9550 False
[vector] 10799 10660 9513 11932 7709 9763 False
[vector] 10380 10710 10525 11368 8038 9984 False
[vector] 9923 9022 8327 12349 10036 9191 False
[vector] 9629 10580 10624 12003 9081 9351 False
[vector] 9877 10202 8900 12056 9037 10324 False
[vector] 12407 9301 8326 11706 7859 7894 False
[vector] 10301 10473 8496 12788 8202 10185 False
[vector] 10007 7714 8412 11257 10159 8041 False
[vector] 10254 10948 9327 12492 8030 10555 False
[vector] 8782 8408 9622 10999 9908 9409 False
[vector] 11774 9150 8769 11300 8455 8663 False
[vector] 10140 9896 9702 13015 8449 10055 False
[vector] 8370 9487 9955 11152 9731 9392 False
[vector] 9920 9693 7953 12976 8172 10209 False
[vector] 9432 8939 8911 12249 9135 10344 False
[vector] 10889 10901 9395 12356 7573 10189 False
[vector] 10220 9565 10618 12751 9043 8575 False
[vector] 9553 9313 8582 11471 8986 10938 False
[vector] 10130 8771 9296 12508 9697 8046 False
[vector] 8655 8030 9388 11727 10178 7015 False
[vector] 11019 9419 10192 11522 9578 8659 False
[vector] 9804 9835 8110 11563 7651 11183 False
[vector] 8898 8641 9010 11833 9976 8802 False
[vector] 9703 11053 10461 12256 8371 9041 False
[vector] 10228 10080 9828 12382 9279 8866 False
[vector] 9200 9699 10986 10944 8278 9630 False
[vector] 10430 10368 9044 11100 7690 10878 False
[vector] 9268 8757 8880 11643 10152 8675 False
[vector] 10942 10847 8936 12975 7572 8624 False
[vector] 9201 9043 9819 11089 9830 9482 False
[vector] 10845 8618 9927 11273 9542 8952 False
[vector] 9492 8285 9817 11583 9869 7922 False
[vector] 10336 7827 8494 11271 9974 7435 False
[vector] 9176 9957 9641 12570 9505 9341 False
[vector] 8628 8725 10357 11659 9861 8023 False
[vector] 9312 10027 9303 11899 9602 8616 False
[vector] 8553 9395 10105 11803 9926 8987 False
[vector] 10613 9441 9874 11887 9616 8319 False
[vector] 11064 10720 10158 12544 8456 9458 False
[vector] 11061 9214 9946 11048 9105 7979 False
[vector] 9931 9971 8932 10848 8097 11066 False
[vector] 10040 9274 9405 12177 9744 9530 False
[vector] 12251 8717 7009 10164 7028 8709 False
[vector] 9643 9914 9250 13608 8842 8934 False
[vector] 10860 10351 9360 12767 9264 8730 False
[vector] 10495 10762 10193 12209 8174 9936 False
[vector] 9755 10551 9215 12240 8437 10743 False
[vector] 10437 9321 10011 12090 9513 8971 False
[vector] 9912 11353 9758 11925 7147 9184 False
[vector] 10232 10267 9785 11471 7503 10696 False
[vector] 9984 9330 10862 11711 9079 8229 False
[vector] 10562 9635 9902 12330 9005 9609 False
[vector] 10238 9707 9077 12462 9268 9483 False
[vector] 9560 8885 9018 11509 9006 10936 False
[vector] 11126 10764 8417 11121 6202 9829 False
[vector] 10865 10796 10281 11683 7493 9597 False
[vector] 9801 10556 9167 12440 8331 10258 False
[vector] 8993 10586 11011 10761 8476 9270 False
[vector] 8582 9924 9388 11583 9770 8233 False
[vector] 9152 9183 8326 11147 8086 11249 False
[vector] 10370 8657 9849 11561 9432 9839 False
[vector] 10777 9670 8719 12867 8539 9262 False
[vector] 9575 8578 8434 11483 9843 9889 False
[vector] 9866 9680 8351 10637 7465 11307 False
[vector] 11134 9809 8308 11132 8162 10004 False
[vector] 10187 9421 8871 13311 8621 9685 False
[vector] 9824 9929 9502 12558 9308 9623 False
[vector] 9999 10520 8924 12761 8635 10337 False
[vector] 9468 8298 8549 11753 10252 7111 False
[vector] 10320 10497 10379 12594 8580 9468 False
[vector] 11896 9353 8530 12448 8039 9063 False
[vector] 10759 10152 9707 12751 8812 9803 False
[vector] 11610 10620 9072 12525 7378 8900 False
[vector] 8772 8984 9562 11201 9191 10370 False
[vector] 10628 10171 8918 11957 8031 10888 False
[vector] 11038 8407 9984 10835 9183 7792 False
[vector] 11370 10916 9854 12426 7434 8494 False
[vector] 10672 9709 9021 12388 8939 10564 False
[vector] 12738 8885 8283 10588 6392 7103 False
[vector] 11514 10346 10152 12691 7969 9568 False
[vector] 10822 10132 10215 12232 8748 9843 False
[vector] 10309 9090 9377 11811 9844 7946 False
[vector] 9686 11407 8865 11402 6752 9346 False
[vector] 10434 8729 8970 11679 9844 8448 False
[vector] 10768 10246 9226 12748 8575 9268 False
[vector] 9428 10449 8680 12217 8799 10722 False
[vector] 11304 10616 9419 12581 7791 9314 False
[vector] 10569 11312 8515 11499 6057 9288 False
[vector] 10309 9650 9803 12912 8755 9315 False
[vector] 9080 7871 8568 11396 10418 8195 False
[vector] 10729 10542 9414 12239 8064 10055 False
[vector] 9284 10007 9996 12004 9315 9282 False
[vector] 9514 9232 9237 11778 10021 8682 False
[vector] 9298 8905 8423 12164 9132 10458 False
[vector] 9942 9469 9356 11882 9603 9724 False
[vector] 10633 9632 8248 12473 8708 10463 False
[vector] 9211 9202 10010 12642 9334 7963 False
[vector] 9844 10254 9705 12606 8486 10842 False
[vector] 9847 10455 9231 13119 8987 9557 False
[vector] 9979 8831 10130 11986 9706 8012 False
[vector] 10429 9213 10857 11925 8989 8487 False
[vector] 9014 9470 8175 12863 8237 10478 False
[vector] 8714 8786 8415 12017 10091 7743 False
[vector] 10087 10041 9815 12583 8971 10109 False
[vector] 10724 10878 10608 12660 8278 8952 False
[vector] 9613 9757 9267 11944 9896 9304 False
[vector] 10686 10550 10511 11218 7766 10224 False
[vector] 9928 9010 8812 11682 9981 8542 False
[vector] 10105 8616 8888 11665 10029 9054 False
[vector] 9525 9613 9206 12078 8702 10687 False
[vector] 8820 10328 9010 12047 8933 10563 False
[vector] 8410 7661 8009 10744 10381 9011 False
[vector] 8018 9799 9437 11049 9558 10074 False
[vector] 10216 10681 10446 12517 7903 9866 False
[vector] 10649 11197 10177 12257 7629 9783 False
[vector] 10073 10229 9455 12835 8067 10136 False
[vector] 9836 10891 9533 12718 8740 9675 False
[vector] 10694 9861 9126 12540 8180 10044 False
[vector] 11596 9706 9779 12833 8031 8500 False
[vector] 10944 9475 9298 12832 9155 9281 False
[vector] 10729 10019 9168 12584 9078 8916 False
[vector] 9846 9924 10744 11163 8289 9959 False
[vector] 10407 9992 9853 12219 9714 8959 False
[vector] 9950 10994 9637 12749 8086 9830 False
[vector] 11777 10323 9466 12954 8000 9128 False
[vector] 11532 8893 9657 12000 9279 7587 False
[vector] 10797 9281 9122 12891 8609 9335 False
[vector] 9683 10125 9557 11558 8894 10637 False
[vector] 10706 9936 10236 12923 8247 8438 False
[vector] 10266 9635 9345 11542 8058 11030 False
[vector] 9849 9125 8589 10927 9691 10376 False
[vector] 9026 8961 8593 12614 9173 10004 False
[vector] 9163 10253 9555 12005 9178 10633 False
[vector] 9198 9952 10883 11175 8486 9677 False
[vector] 11335 9436 10635 12038 8924 8218 False
[vector] 9511 8034 10076 10142 9753 8396 False
[vector] 8997 10303 10134 12223 9319 8947 False
[vector] 9645 10674 8868 12995 8636 9705 False
[vector] 9170 9469 11283 10903 8579 8847 False
[vector] 8979 8635 9219 12002 10084 8146 False
[vector] 10637 10087 8442 13244 8537 9519 False
[vector] 10740 10627 8592 12141 7677 9963 False
[vector] 10506 9853 8894 11252 8433 10875 False
[vector] 10712 10217 8827 11569 7836 10524 False
[vector] 8630 10271 9024 12276 9339 9916 False
[vector] 11208 10506 10166 12841 8241 9328 False
[vector] 8394 9968 9363 11219 9685 9314 False
[vector] 11943 9261 7759 11802 7503 9343 False
[vector] 10890 9667 9902 11598 7847 10102 False
[vector] 10854 10049 9286 12099 9117 9647 False
[vector] 11039 9193 9292 12127 9676 8329 False
[vector] 10534 10485 10818 11576 8118 9444 False
[vector] 12132 10185 9474 12512 8038 8963 False
[vector] 10937 10236 10456 12592 7849 9231 False
[vector] 11377 9991 9029 12572 8881 9198 False
[vector] 10347 9821 9326 11676 7963 10810 False
[vector] 9373 11359 9656 11662 7045 9156 False
[vector] 10961 9589 10044 12875 8629 9520 False
[vector] 10165 9555 9734 11646 9297 10254 False
[vector] 12178 9518 8619 11415 7669 8050 False
[vector] 11037 10000 8098 12588 7922 9850 False
[vector] 10222 8868 9966 11493 9737 9393 False
[vector] 11518 10930 9466 12151 7062 9536 False
[vector] 9716 8348 7164 11248 7875 11347 False
[vector] 11542 10283 9054 12434 7842 9825 False
[vector] 10349 10644 8788 12700 8196 9751 False
[vector] 11029 9849 10282 12585 8788 8758 False
[vector] 9974 9695 8882 11330 8700 10964 False
[vector] 10302 9484 8096 11475 9241 10147 False
[vector] 10661 9788 9510 12580 9185 10002 False
[vector] 9321 9466 9498 11871 9590 10118 False
[vector] 9908 9159 9866 11703 9674 9685 False
[vector] 9284 9113 7105 11837 7622 11101 False
[vector] 7580 8037 8300 9951 10155 9387 False
[vector] 8448 9713 9624 11943 9664 9214 False
[vector] 10884 9662 9217 12695 8369 9566 False
[vector] 10701 10352 10879 12099 8599 9018 False
[vector] 9709 10527 11159 11775 8261 9556 False
[vector] 8688 8047 8973 11962 9880 8812 False
[vector] 10072 9719 7314 11510 7994 10996 False
[vector] 9501 9313 9956 11418 9791 10028 False
[vector] 8964 10337 7726 11505 7077 10947 False
[vector] 9253 9858 9258 12014 9472 10008 False
[vector] 9809 10893 8236 12942 7837 10114 False
[vector] 10229 9054 8367 11914 9648 9110 False
[vector] 8928 9468 9577 11260 9348 10114 False
[vector] 11490 9375 8212 12813 8077 8723 False
[vector] 10919 9281 9860 11737 9344 8559 False
[vector] 9754 9460 8383 12363 9140 10313 False
[vector] 11867 8825 9099 11209 8825 7734 False
[vector] 11009 9801 8174 12643 8835 9703 False
[vector] 10136 9266 10024 11282 9334 9662 False
[vector] 12156 9512 9930 11705 8302 7580 False
[vector] 11753 10970 9878 12671 7220 8839 False
[vector] 11353 10638 9441 12289 8101 8909 False
[vector] 10502 9756 9839 12808 9189 9234 False
[vector] 10984 9800 9549 12480 8603 9666 False
[vector] 9427 8789 8551 11415 10148 9443 False
[vector] 10361 8986 7840 10443 6658 11169 False
[vector] 9798 10247 10050 12395 9408 9029 False
[vector] 10107 7852 8744 11042 10393 8141 False
[vector] 10445 10119 9460 12259 8850 10308 False
[vector] 10155 8232 9456 11067 9979 8198 False
[vector] 11057 8479 8931 11459 9649 8007 False
[vector] 10915 9923 10647 12104 8428 8626 False
[vector] 9887 8203 10002 10312 9880 7636 False
[vector] 8910 9513 8930 11496 8144 11094 False
[vector] 9727 10406 10049 12539 9151 9330 False
[vector] 10192 9059 9574 12028 9902 8293 False
[vector] 9812 9694 10402 11415 9352 9329 False
[vector] 9392 9983 9504 12298 9347 9715 False
[vector] 11177 10276 8524 12519 8605 8878 False
[vector] 9204 8840 7923 11841 9958 9370 False
[vector] 9323 9895 8687 13591 8790 9005 False
[vector] 10531 10258 10138 12957 7887 8891 False
[vector] 11748 10695 10248 12116 8309 8687 False
[vector] 10338 10504 10657 12051 8785 9467 False
[vector] 9605 9548 7447 11214 7540 11252 False
[vector] 9165 9508 9782 11201 9780 9085 False
[vector] 10147 9526 8686 12146 8233 10907 False
[vector] 8790 7926 8626 10248 10325 8928 False
[vector] 10930 9893 9446 13148 8741 8282 False
[vector] 11621 10541 8583 12333 7132 9462 False
[vector] 11278 9926 9354 12702 8407 9316 False
[vector] 11713 9804 9074 11981 8303 9884 False
[vector] 10874 9146 9358 12512 8756 10281 False
[vector] 10541 9724 9660 11816 9424 9494 False
[vector] 10983 9587 8366 12347 8434 10045 False
[vector] 9860 9791 9950 12383 9094 10090 False
[vector] 9620 9388 9521 13047 9163 9000 False
[vector] 9340 8500 9648 11732 9711 9159 False
[vector] 9307 9352 8659 11143 9074 11073 False
[vector] 12094 10222 9498 11616 6825 7604 False
[vector] 10024 9737 9160 12400 9136 10282 False
[vector] 8619 8945 9638 11657 9765 9794 False
[vector] 11902 10084 9594 11654 7070 7400 False
[vector] 12315 9688 8500 11713 6920 8367 False
[vector] 9848 9424 9214 11424 8370 10998 False
[vector] 10430 10082 11169 11850 8207 8921 False
[vector] 8489 8814 8426 11586 10401 8093 False
[vector] 10963 10349 9662 12262 8423 10291 False
[vector] 10715 11141 10902 12070 8022 10167 False
[vector] 9022 8884 8890 11695 9946 9321 False
[vector] 10955 11201 9830 12201 7216 9369 False
[vector] 9651 9580 8438 11399 7679 11061 False
[vector] 11579 9428 9366 12696 8698 8915 False
[vector] 11927 9537 10180 11476 8721 8286 False
[vector] 11370 10752 10187 12332 7575 9148 False
[vector] 10640 10538 9654 12916 8755 9980 False
[vector] 10673 10550 9765 12540 8409 10072 False
[vector] 11154 10209 10514 12578 9020 9581 False
[vector] 11074 10086 9212 12598 8303 9508 False
[vector] 9708 9453 8728 12152 10062 8500 False
[vector] 9679 9468 10606 11797 9501 8550 False
[vector] 11426 9435 9147 12479 8986 8869 False
[vector] 11428 10744 10210 12480 7566 9837 False
[vector] 9257 8836 9369 11835 10398 8113 False
[vector] 10668 8579 9978 12044 9341 8185 False
[vector] 9465 10862 8526 12553 7789 10341 False
[vector] 11318 9792 10377 11652 8415 8356 False
[vector] 10265 10028 9685 11141 7643 10795 False
[vector] 9523 8781 9170 10520 9738 9575 False
[vector] 9855 9427 8663 11595 9838 9459 False
[vector] 9858 9977 9973 11651 7832 10529 False
[vector] 10964 10774 9869 12697 7613 8808 False
[vector] 11922 9468 8172 10801 7845 9377 False
[vector] 11304 10780 9086 12675 7650 8660 False
[vector] 8756 9961 9648 11035 9014 10561 False
[vector] 10048 9361 11081 11287 8106 9676 False
[vector] 8894 9663 8899 12012 9050 10697 False
[vector] 11294 9967 9443 12830 8121 9337 False
[vector] 9441 10834 8726 12891 8532 9897 False
[vector] 10471 10487 9788 13175 8776 8629 False
[vector] 11000 9701 9112 12390 7908 10284 False
[vector] 8525 8374 8090 10727 10368 8506 False
