[nb-items] 40
[nb-objectives] 5
[nb-pareto] 3004
[nb-lorenz] 11
[runtime] 391.1661522388458
[format] f1 f2 f3 f4 f5 isLorenzND
[vector] 15441 15079 12033 15710 13011 False
[vector] 15037 14337 11571 15452 13413 False
[vector] 13917 15365 12016 15573 13258 False
[vector] 14630 14241 12836 15410 13541 False
[vector] 12033 14398 13362 13681 14104 False
[vector] 14593 14302 12599 15531 13681 False
[vector] 14930 15338 13630 15696 11382 False
[vector] 14792 14582 12537 14810 13378 False
[vector] 15444 13036 12836 14634 13496 False
[vector] 13534 11409 13535 12841 14166 False
[vector] 13643 13519 13973 14381 13807 False
[vector] 14265 15063 13737 15150 12846 False
[vector] 16079 14156 13141 15778 11227 False
[vector] 13158 13767 13946 14277 13806 False
[vector] 15032 15418 13369 16026 12118 False
[vector] 12580 13156 14001 12962 13932 False
[vector] 15896 15593 12206 14521 11241 False
[vector] 13206 14041 12667 14604 14125 False
[vector] 13820 14598 13947 14119 13157 False
[vector] 15961 15157 12674 15600 11755 False
[vector] 14850 11815 12479 14143 14203 False
[vector] 15173 13866 12488 15315 13537 False
[vector] 16098 14414 12108 14911 12552 False
[vector] 12362 14323 12857 15813 13936 False
[vector] 16986 12874 11341 14463 10946 False
[vector] 14823 15240 12711 15889 12942 False
[vector] 15183 14766 13247 16657 12581 False
[vector] 16128 14435 13200 14391 11731 False
[vector] 13873 13744 13745 15904 12572 False
[vector] 14037 16552 12249 13754 10557 False
[vector] 16912 13525 10352 14744 10818 False
[vector] 13713 12155 11937 13826 14882 False
[vector] 14882 15351 13322 15519 12644 False
[vector] 15345 15053 13654 15921 11600 False
[vector] 13646 14014 13383 14567 13938 False
[vector] 14025 15562 13904 14027 12418 False
[vector] 13440 14565 13362 14899 14036 False
[vector] 13592 13521 14295 12915 13383 False
[vector] 13085 14828 14020 14060 12535 False
[vector] 13573 13482 13970 14502 14024 False
[vector] 15604 13858 14073 14497 11884 False
[vector] 14381 14764 14137 14680 12559 False
[vector] 14415 14192 11949 16512 13237 False
[vector] 13639 12493 11639 15412 14443 False
[vector] 13712 12733 14414 14209 12822 False
[vector] 12297 13570 12537 13506 14644 False
[vector] 15442 15653 12631 14691 11696 False
[vector] 16125 13382 11711 15843 12153 False
[vector] 15950 14903 12359 15009 12456 False
[vector] 13442 14893 13197 14904 13685 False
[vector] 14377 11879 12185 13069 14478 False
[vector] 15469 14390 11791 15309 13178 False
[vector] 12320 14096 12266 14067 14323 False
[vector] 14478 14836 13098 15070 13245 False
[vector] 15409 14603 12920 15908 12685 False
[vector] 13818 12812 11720 14715 14590 False
[vector] 16160 14635 12894 15066 12427 False
[vector] 12123 13399 12093 13445 14705 False
[vector] 14925 14975 13362 15727 12722 False
[vector] 13310 15147 12713 16041 13562 False
[vector] 13014 14214 14367 13691 13097 False
[vector] 15797 14324 10905 14895 12799 False
[vector] 13987 15521 12922 15297 13134 False
[vector] 14968 14953 13264 15730 13047 False
[vector] 16303 14615 11925 15759 10915 False
[vector] 16271 14101 11134 15463 12269 False
[vector] 13849 14280 11780 17120 11883 False
[vector] 13760 14323 14442 13748 12757 False
[vector] 13446 15677 13156 14507 12818 False
[vector] 14241 14554 12828 14800 13627 False
[vector] 16213 13615 12862 14425 12391 False
[vector] 14762 15903 12857 15606 12015 False
[vector] 14941 14337 12324 16753 12518 False
[vector] 13663 12558 13424 13461 14089 False
[vector] 14376 14126 14258 14977 12308 False
[vector] 15096 12506 12276 13689 14032 False
[vector] 14363 16476 13524 14679 11711 False
[vector] 14824 13819 12286 15915 13976 False
[vector] 13458 12466 12748 14051 14680 False
[vector] 13275 13480 13160 15161 14094 False
[vector] 14956 13412 11243 16348 13277 False
[vector] 14247 13709 12590 15816 13856 False
[vector] 15526 15068 13906 14871 12066 False
[vector] 13490 12404 11609 13645 14651 False
[vector] 13203 12777 11734 14607 14642 False
[vector] 15025 15590 13135 15154 12121 False
[vector] 14054 13759 13997 14854 13038 False
[vector] 12977 13447 14188 13166 13539 False
[vector] 12630 11820 12213 13374 14865 False
[vector] 15967 15017 13105 15052 11930 False
[vector] 15367 13380 13692 15090 12784 False
[vector] 15631 13780 12607 15950 12879 False
[vector] 14377 12961 13287 13870 13892 False
[vector] 14392 14604 14055 15096 12641 False
[vector] 15549 15594 13635 15432 11745 False
[vector] 13427 14501 12017 15096 13923 False
[vector] 13791 13558 12921 15228 13974 False
[vector] 14429 14439 12375 15152 13612 False
[vector] 14075 15410 13981 14480 12288 False
[vector] 16264 13515 12381 14313 12303 False
[vector] 16682 13859 12632 14862 10601 False
[vector] 13534 13313 12005 14466 14470 False
[vector] 13875 13516 12967 15367 13994 False
[vector] 15596 13355 13442 15319 12365 False
[vector] 15855 13875 12400 15335 13392 False
[vector] 13064 12758 14427 12053 13379 False
[vector] 14235 15104 13628 15271 12781 False
[vector] 14594 13853 12336 14983 13952 False
[vector] 15990 12844 12757 15508 12186 False
[vector] 15350 13941 11246 16263 13383 False
[vector] 15106 16125 12662 14490 11550 False
[vector] 15093 13972 11925 16414 13235 False
[vector] 15134 14957 12794 16456 12909 False
[vector] 13786 15480 13631 14921 12050 False
[vector] 15302 15874 12020 15325 10768 False
[vector] 16084 13850 12150 15564 12973 False
[vector] 15448 14405 14010 14132 12295 False
[vector] 11755 15194 13127 14197 13489 False
[vector] 14558 14210 13435 16463 12162 False
[vector] 15251 15669 12200 15151 11586 False
[vector] 13958 14266 12352 14935 13871 False
[vector] 15520 13821 13580 14136 12950 False
[vector] 16613 13133 12659 13623 9956 False
[vector] 14264 13416 11920 14782 14302 False
[vector] 15603 12989 13761 14572 12666 False
[vector] 13869 16202 12518 14667 12071 False
[vector] 15324 13956 12251 15299 13784 False
[vector] 15884 14767 11591 15258 12672 False
[vector] 14186 13878 14294 15247 11561 False
[vector] 14732 14102 11924 16442 13314 False
[vector] 14972 15592 13204 15943 12508 False
[vector] 13848 13955 12335 16325 13375 False
[vector] 12372 13221 11870 14670 14543 False
[vector] 12860 13101 12414 14521 14545 False
[vector] 14669 14177 13714 15986 11810 False
[vector] 13792 13052 12304 14585 14402 False
[vector] 14537 14421 12881 16113 13371 False
[vector] 15091 15270 12376 14994 12963 False
[vector] 14122 13937 14102 15044 12830 False
[vector] 15789 14801 13349 15546 11241 False
[vector] 14138 15377 14234 13974 12452 False
[vector] 12250 13121 13979 14319 13858 False
[vector] 14614 13971 12919 15170 13838 False
[vector] 13516 15250 13827 13952 12652 False
[vector] 15247 14194 14195 15580 12092 False
[vector] 13108 13022 14778 12842 12376 False
[vector] 15493 13454 13173 15117 13308 False
[vector] 14713 14216 13719 15541 13341 False
[vector] 14636 13192 13923 14876 13113 False
[vector] 14844 15462 13344 15662 12033 False
[vector] 14019 11995 11923 13676 14610 False
[vector] 14708 12838 14533 14474 11860 False
[vector] 13849 15447 13884 14415 12214 False
[vector] 14736 13726 13932 13837 13074 False
[vector] 15918 15468 12749 15651 11668 False
[vector] 13952 14260 14090 14484 12918 False
[vector] 13436 15669 13424 14550 12599 False
[vector] 13222 14075 14607 13656 11977 False
[vector] 14441 12049 12775 13268 14264 False
[vector] 14450 13911 12703 16385 13168 False
[vector] 13678 13983 14570 14256 12918 False
[vector] 14498 13266 12928 15147 13799 False
[vector] 13555 14708 13527 14851 13719 False
[vector] 16783 13902 11484 14499 10803 False
[vector] 13619 14332 13978 14591 13097 False
[vector] 15218 15058 13364 15573 11917 False
[vector] 14048 15389 13985 13947 12180 False
[vector] 14461 13818 14496 14924 11656 False
[vector] 13909 14822 12234 15028 13766 False
[vector] 14981 15329 12910 16533 12764 False
[vector] 13401 14015 13623 15793 13444 False
[vector] 14278 14619 13995 14916 12717 False
[vector] 15561 15108 12107 16227 11962 False
[vector] 15211 13587 13340 16348 12316 False
[vector] 15778 14010 12164 15714 13245 False
[vector] 15632 14649 12919 15875 12097 False
[vector] 12897 12892 14279 13302 13302 False
[vector] 13071 13269 14626 14276 11587 False
[vector] 13637 13790 14631 13881 12195 False
[vector] 14721 15610 11723 16169 11388 False
[vector] 15406 15346 13553 14581 12085 False
[vector] 13843 15968 13343 14711 12425 False
[vector] 15881 14332 13042 16019 11813 False
[vector] 14420 13625 14557 14549 10933 False
[vector] 14831 14135 12606 15253 13570 False
[vector] 13905 12600 13123 13005 14417 False
[vector] 15156 15973 12739 14943 11420 False
[vector] 16702 14408 11927 14144 10934 False
[vector] 15375 15468 12112 16680 12163 False
[vector] 14467 14184 12728 14438 13778 False
[vector] 13158 15502 13653 14152 12835 False
[vector] 15900 13307 12616 15492 12695 False
[vector] 15395 15851 11902 14297 11804 False
[vector] 14468 14570 13808 14107 12960 False
[vector] 13607 14031 12500 14906 14142 False
[vector] 16846 13854 11766 14431 9554 False
[vector] 13788 13876 12385 15749 14416 False
[vector] 15962 13826 12599 16374 11682 False
[vector] 13598 14036 14035 14484 13738 False
[vector] 13757 15281 13088 14995 13299 False
[vector] 14381 15900 13361 14700 12322 False
[vector] 12182 12423 12731 14503 14460 False
[vector] 14806 16164 13082 14227 11372 False
[vector] 15561 14238 12521 15569 13402 False
[vector] 13864 12955 13313 14078 14070 False
[vector] 15957 14411 13317 15021 11738 False
[vector] 15463 14433 12472 15274 13261 False
[vector] 13604 12665 14654 12354 12299 False
[vector] 15332 14616 14136 14739 11682 False
[vector] 13156 14193 12590 14151 14255 False
[vector] 15423 14437 13934 15457 12767 False
[vector] 14013 13442 13962 15096 13308 False
[vector] 15754 14683 11708 16521 12981 False
[vector] 15612 15628 12763 15801 11940 False
[vector] 12805 14141 12201 16851 12511 False
[vector] 15563 13985 12624 15338 13194 False
[vector] 14949 15066 13475 15382 12829 False
[vector] 15060 14439 13871 15479 10410 False
[vector] 14826 14730 12562 15356 13219 False
[vector] 14188 15225 14311 14427 12322 False
[vector] 14406 12777 13422 14571 14170 False
[vector] 16238 12766 10894 16084 11349 False
[vector] 13490 14413 13439 15352 13906 False
[vector] 16426 14423 12763 15025 11895 False
[vector] 13956 14048 13966 14783 13430 False
[vector] 13965 16211 12520 14864 11729 False
[vector] 15473 15898 11903 14695 10761 False
[vector] 16712 13805 12183 13814 10058 False
[vector] 15416 14934 13608 15244 11910 False
[vector] 13937 15224 11351 15111 13407 False
[vector] 13899 15295 13961 14868 12084 False
[vector] 15890 13014 12906 13921 12990 False
[vector] 14589 13865 11851 15650 14007 False
[vector] 14511 13620 13822 14373 13443 False
[vector] 16201 15217 11602 15731 10949 False
[vector] 14274 14827 14253 14638 12725 False
[vector] 13862 13208 13210 14309 14278 False
[vector] 13175 14147 13085 15733 13781 False
[vector] 12896 14188 14185 13048 13435 False
[vector] 16038 14972 11976 15447 11683 False
[vector] 15076 12913 13551 13716 13557 False
[vector] 15004 16014 12313 15076 11302 False
[vector] 15806 14322 12821 15013 12867 False
[vector] 14320 15298 11549 16581 12322 False
[vector] 14606 13198 13191 16049 13353 False
[vector] 13594 13268 14398 12684 13175 False
[vector] 14960 13312 11898 16226 13400 False
[vector] 13265 13656 11189 14298 14466 False
[vector] 15346 13363 13936 14991 12270 False
[vector] 13319 15385 12029 15290 13338 False
[vector] 12575 13299 11902 13803 14706 False
[vector] 13469 13538 12649 15732 14032 False
[vector] 16097 13545 11796 14986 13334 False
[vector] 14745 14862 14179 15039 10426 False
[vector] 14279 14232 14297 14535 13076 False
[vector] 13432 14624 14524 13466 11981 False
[vector] 14113 13976 13971 14057 13269 False
[vector] 15943 14379 11969 15957 11583 False
[vector] 16607 15195 11920 15366 10911 False
[vector] 14963 15858 12256 15757 11527 False
[vector] 14980 13239 13800 14792 12861 False
[vector] 13734 12900 14065 13841 13825 False
[vector] 14418 13483 14741 14242 11874 False
[vector] 14467 13619 14395 13851 12667 False
[vector] 14729 13592 13928 15274 12903 False
[vector] 14792 13104 10321 16364 13257 False
[vector] 16436 13820 13019 14695 11019 False
[vector] 14523 14143 13907 15606 13001 False
[vector] 16670 13555 12253 14506 10650 False
[vector] 12937 14384 11851 14436 14121 False
[vector] 13536 12116 11988 14597 14681 False
[vector] 13781 14004 13575 15515 13878 False
[vector] 13575 13226 14690 13796 12397 False
[vector] 14148 15643 13524 14937 12737 False
[vector] 15274 15675 12096 15380 11681 False
[vector] 15769 14273 12458 15124 12989 False
[vector] 14797 14275 13082 14533 13371 False
[vector] 12673 15212 12676 14611 13581 False
[vector] 15560 15679 12813 15334 11358 False
[vector] 16095 15368 12438 15240 11861 False
[vector] 16538 14469 11947 14127 10266 False
[vector] 13284 12597 13265 12994 14404 False
[vector] 13837 13745 12760 14106 14078 False
[vector] 13570 13354 14644 13283 12380 False
[vector] 13737 15008 13554 15604 13065 False
[vector] 13658 14968 12919 16350 12598 False
[vector] 15364 11825 11767 14238 13798 False
[vector] 15921 12841 11730 16332 12008 False
[vector] 14031 16324 12600 14792 11374 False
[vector] 14924 12023 13400 14122 13662 False
[vector] 15803 14673 12802 15245 12090 False
[vector] 16133 13691 12324 15441 12459 False
[vector] 14612 11833 12620 13334 14447 False
[vector] 13751 13469 14429 13673 13072 False
[vector] 13957 15384 13799 13837 12626 False
[vector] 14289 13629 14553 14205 12200 False
[vector] 13514 13358 12323 14515 14478 False
[vector] 15434 14358 13445 15265 12521 False
[vector] 13711 13018 14608 12890 12326 False
[vector] 15195 13917 12639 15473 13195 False
[vector] 14788 14709 12440 16830 12373 False
[vector] 12287 13562 12805 13549 14425 False
[vector] 14612 13990 14515 13304 11064 False
[vector] 13596 14490 14459 13669 12211 False
[vector] 12836 15038 13842 14075 12699 False
[vector] 13140 14993 13503 14626 13501 False
[vector] 13914 14450 11645 16288 13800 False
[vector] 15430 14699 13141 14864 12865 False
[vector] 13744 12967 11989 14928 14597 False
[vector] 14143 14782 14278 13871 12803 False
[vector] 13821 15302 12353 15833 13253 False
[vector] 14957 15289 12980 16242 11964 False
[vector] 14691 13600 12502 15488 13787 False
[vector] 15572 14002 13854 15036 11585 False
[vector] 15329 14526 13379 15648 12058 False
[vector] 13798 16316 12967 15082 12312 False
[vector] 15387 15307 13228 16168 12726 False
[vector] 15055 13577 13032 15722 13207 False
[vector] 14597 14996 11370 14982 13323 False
[vector] 14956 13970 14091 15423 12888 False
[vector] 15594 13703 13869 14566 10716 False
[vector] 16280 14139 12121 14862 12442 False
[vector] 12060 14311 12572 15253 14089 False
[vector] 15127 14359 12696 14510 13319 False
[vector] 14531 16307 12266 14703 11093 False
[vector] 13003 16200 12021 15208 11407 False
[vector] 12436 13603 14422 12376 13223 False
[vector] 13979 15418 13362 15375 12698 False
[vector] 15077 13647 11479 16760 12231 False
[vector] 16574 14071 11671 14414 11613 False
[vector] 15654 15158 11925 14845 12553 False
[vector] 12056 14924 13091 14242 13783 False
[vector] 14431 14372 12235 16158 13451 False
[vector] 12317 12832 11333 14070 14840 False
[vector] 15636 14981 12351 16084 12720 False
[vector] 14105 16276 12711 15049 11330 False
[vector] 13674 15371 13894 13907 12660 False
[vector] 13174 15697 12694 15377 13289 False
[vector] 13206 12137 14197 12979 13821 False
[vector] 15792 14574 12122 15061 12824 False
[vector] 15428 13578 12494 15381 13567 False
[vector] 16820 14110 11284 14581 11195 False
[vector] 12869 12476 14363 13763 13345 False
[vector] 13320 13780 12873 14010 14043 False
[vector] 15527 15719 13092 14302 11318 False
[vector] 12648 13368 11604 13929 14668 False
[vector] 12626 13683 12619 13520 14459 False
[vector] 14264 13594 13089 15158 13814 False
[vector] 14923 15735 13086 15565 11965 False
[vector] 13582 14030 13875 14743 13910 False
[vector] 14072 15441 13221 14871 12877 False
[vector] 16189 12960 10864 15149 12957 False
[vector] 13804 16379 12291 14905 11779 False
[vector] 14112 14196 12280 16471 13377 False
[vector] 16190 14607 11577 15108 12400 False
[vector] 16697 13148 12101 14656 10692 False
[vector] 14214 13839 13851 15713 13289 False
[vector] 13350 16067 13482 14339 12196 False
[vector] 13378 13471 11519 14245 14500 False
[vector] 15174 13417 12225 14767 13808 False
[vector] 16131 13821 13386 15360 11629 False
[vector] 14354 14210 13242 15025 13648 False
[vector] 14140 14036 12239 16281 13514 False
[vector] 13651 14875 12629 15633 13872 False
[vector] 13731 15529 13013 15900 13276 False
[vector] 13646 14338 14536 14122 12081 False
[vector] 14746 14189 13906 15573 12413 False
[vector] 17059 12769 11130 13646 9838 False
[vector] 15188 14538 13760 15730 12372 False
[vector] 15264 14643 13167 15822 12813 False
[vector] 12813 13277 13464 13871 14157 False
[vector] 15595 12521 12990 14671 13144 False
[vector] 13849 14274 12054 16726 13386 False
[vector] 15875 15555 12732 15389 11352 False
[vector] 14859 13067 12253 14916 13994 False
[vector] 15874 13534 12979 15832 12426 False
[vector] 15771 14797 12454 16564 12455 False
[vector] 15719 14425 12381 14671 13119 False
[vector] 14234 15696 11607 16370 11919 False
[vector] 14910 14090 13412 14480 13405 False
[vector] 14553 15260 11992 17082 12902 False
[vector] 12819 12628 14286 13310 13475 False
[vector] 15676 15033 12468 15975 12980 False
[vector] 15287 15169 12896 16383 12492 False
[vector] 15729 14013 12436 15334 12944 False
[vector] 16635 12698 11438 14584 11699 False
[vector] 16374 14474 12813 14558 11313 False
[vector] 16991 14134 11167 13951 11188 False
[vector] 13943 15860 12505 15743 12348 False
[vector] 14444 15217 14220 13824 12180 False
[vector] 15364 14781 13499 15607 13047 False
[vector] 14228 14771 13918 14463 12847 False
[vector] 14626 14015 12316 15376 13898 False
[vector] 16204 15061 11919 15540 10817 False
[vector] 13908 15271 12497 15576 13495 False
[vector] 14605 15337 13511 15675 12490 False
[vector] 15537 14885 12933 15286 12622 False
[vector] 13156 12323 11618 13303 14895 False
[vector] 14512 14539 13479 14973 13280 False
[vector] 13109 13027 14763 13019 12191 False
[vector] 15431 13359 12838 14472 13696 False
[vector] 14282 15944 12525 15263 12275 False
[vector] 13776 13271 12167 14996 14491 False
[vector] 15383 14820 13824 14020 12406 False
[vector] 12207 13818 12997 14471 14358 False
[vector] 12930 14336 13912 14841 13270 False
[vector] 14033 13271 11614 15105 14300 False
[vector] 13547 13510 12967 14966 14242 False
[vector] 14413 16093 12850 14956 11786 False
[vector] 15870 14411 13531 16211 12059 False
[vector] 14652 15216 12828 16519 12949 False
[vector] 14488 14214 13729 15264 13263 False
[vector] 13692 14145 14337 13558 12965 False
[vector] 15951 14462 12685 15313 11785 False
[vector] 14584 14206 14348 14369 12853 False
[vector] 15716 13727 12865 14646 13034 False
[vector] 14914 15641 13567 15568 12202 False
[vector] 17001 13531 11423 13621 10312 False
[vector] 15673 13416 12354 15543 13276 False
[vector] 13584 14333 12596 16138 13610 False
[vector] 15185 13945 13841 15652 12469 False
[vector] 13206 16011 12312 15892 12531 False
[vector] 13622 12516 10892 14718 14610 False
[vector] 15532 15480 12889 15389 12271 False
[vector] 13570 14036 12696 15527 13921 False
[vector] 13923 12801 14165 15430 13036 False
[vector] 14241 12893 14110 15277 12311 False
[vector] 15986 14088 13326 14836 12071 False
[vector] 13790 13891 14115 14708 12790 False
[vector] 14330 12506 11495 14913 14419 False
[vector] 14281 13979 14400 14304 12868 False
[vector] 13567 12566 12805 14356 14499 False
[vector] 14094 13716 12371 15599 14144 False
[vector] 13781 14619 14385 13855 12116 False
[vector] 13871 15636 12272 16219 11875 False
[vector] 14421 14818 12889 16445 13355 False
[vector] 14466 14817 11306 16719 13029 False
[vector] 14551 13667 12264 14987 14003 False
[vector] 14300 14139 12611 15843 13753 False
[vector] 14863 15720 11924 15972 11293 False
[vector] 14185 15256 13551 14818 12911 False
[vector] 13031 12763 14770 13027 12364 False
[vector] 15683 15086 12893 14514 11945 False
[vector] 15290 13586 14108 14276 12231 False
[vector] 12829 15389 13571 14138 13020 False
[vector] 14870 15185 11156 16834 12243 False
[vector] 13339 14227 13902 13543 13610 False
[vector] 16647 13631 11959 15116 10474 False
[vector] 16392 13235 11969 15868 12261 False
[vector] 15471 13400 12978 16006 12332 False
[vector] 14541 14944 13614 15121 12509 False
[vector] 16861 13642 10845 14860 10375 False
[vector] 14152 12323 13535 13461 14010 False
[vector] 15308 13991 12585 14650 13422 False
[vector] 13761 12866 14685 13343 12196 False
[vector] 13289 12554 14655 13957 12223 False
[vector] 14666 15752 13218 16093 12780 False
[vector] 13808 15133 12165 15791 13261 False
[vector] 12038 14253 12091 14370 14247 False
[vector] 16072 13074 13373 14706 11660 False
[vector] 13364 13536 13945 15094 13528 False
[vector] 13784 13792 13237 15236 13860 False
[vector] 15480 14547 13218 15317 12735 False
[vector] 13088 13102 12628 15304 14383 False
[vector] 13273 12439 13288 13438 14432 False
[vector] 16421 14303 12205 15738 10566 False
[vector] 14891 13233 12729 15915 13367 False
[vector] 14721 14465 11640 16060 13363 False
[vector] 14196 14182 12538 15389 14027 False
[vector] 14195 14377 14458 14093 12465 False
[vector] 15179 14746 13793 14602 12542 False
[vector] 15235 15748 11530 14735 11565 False
[vector] 14196 13232 13931 14282 13829 False
[vector] 15248 13083 12243 14882 13911 False
[vector] 15544 13174 13168 14419 13730 False
[vector] 12676 12814 11847 15442 14432 False
[vector] 15442 13571 13666 15233 12865 False
[vector] 15305 15173 13791 15365 11278 False
[vector] 14762 14751 13416 15974 12307 False
[vector] 15527 14158 12364 15868 13096 False
[vector] 14715 15763 12226 14548 12112 False
[vector] 14872 15272 13891 14568 12276 False
[vector] 15298 15090 12407 16191 12246 False
[vector] 14229 15175 13877 15009 12612 False
[vector] 12712 13285 12561 13731 14862 False
[vector] 15615 13060 12719 14004 13489 False
[vector] 15594 14461 13817 14827 12760 False
[vector] 14096 15025 13434 15600 12724 False
[vector] 14926 13335 13846 14598 13661 False
[vector] 13590 14991 13905 14975 12372 False
[vector] 15782 14882 11632 16466 12068 False
[vector] 13424 14132 13923 15055 13083 False
[vector] 13817 15131 12955 16111 13679 False
[vector] 13827 14161 12742 16605 13363 False
[vector] 13636 12921 14319 13956 12977 False
[vector] 14331 14169 14376 13187 12394 False
[vector] 16760 12635 10201 15150 10923 False
[vector] 13632 16042 11867 15546 12294 False
[vector] 13780 12908 14393 12231 12974 False
[vector] 15508 14859 13875 14616 12357 False
[vector] 15710 14621 13237 15109 12307 False
[vector] 15224 15020 13662 15299 12330 False
[vector] 13357 13741 13646 15049 13774 False
[vector] 14751 13961 14419 14646 12204 False
[vector] 13764 15612 13776 14331 12524 False
[vector] 14547 12278 11138 15058 14262 False
[vector] 13696 14216 14308 13323 12851 False
[vector] 14148 13128 14574 13123 12332 False
[vector] 14144 15074 12481 16677 13073 False
[vector] 17010 13793 11746 14448 10222 False
[vector] 14654 14452 12684 15896 13313 False
[vector] 16455 12795 12593 14168 11901 False
[vector] 14103 14674 13705 15537 12403 False
[vector] 12768 16439 12369 14815 11640 False
[vector] 14932 13747 12829 15116 13866 False
[vector] 13557 14183 12423 14453 14272 False
[vector] 13442 13036 12617 15450 14088 False
[vector] 14490 14032 13330 16273 12370 False
[vector] 13405 14843 12174 16249 13728 False
[vector] 16087 14264 12295 15943 11751 False
[vector] 12878 14764 14348 13027 12824 False
[vector] 15421 13827 10797 15848 13142 False
[vector] 15277 14875 13549 15731 11808 False
[vector] 13702 13336 14158 14539 13698 False
[vector] 14712 16055 12780 15153 12145 False
[vector] 14472 14608 13493 16252 11759 False
[vector] 14933 14133 13909 14785 13048 False
[vector] 13249 14173 11881 15155 14123 False
[vector] 13946 14284 13520 14896 13899 False
[vector] 13248 12734 12213 13994 14709 False
[vector] 14335 14479 14561 14294 11273 False
[vector] 16009 14614 13055 15397 11750 False
[vector] 16085 14719 12462 15489 12191 False
[vector] 13901 15232 13525 15228 12687 False
[vector] 14110 13903 11700 16114 13780 False
[vector] 14142 15169 13976 14252 12444 False
[vector] 14402 14612 13787 15053 12860 False
[vector] 15419 15204 11490 14580 12584 False
[vector] 13533 15214 13837 14257 12930 False
[vector] 16274 13533 12612 15431 12000 False
[vector] 14544 13755 14527 13586 12107 False
[vector] 14648 14851 13232 16129 12434 False
[vector] 15506 13550 12812 14615 13777 False
[vector] 13981 12668 12527 14962 14358 False
[vector] 15483 15458 12867 15681 11961 False
[vector] 12740 13687 11678 13814 14503 False
[vector] 12895 13319 13873 13123 14217 False
[vector] 15833 13833 13823 14726 11465 False
[vector] 14494 15065 14297 14277 12050 False
[vector] 13281 12359 14499 14776 12155 False
[vector] 13653 13490 14683 13788 12224 False
[vector] 13956 15787 13640 14667 12014 False
[vector] 14832 14479 14171 15355 11874 False
[vector] 13446 14580 13856 14079 13637 False
[vector] 14050 12807 11975 14778 14325 False
[vector] 14150 14548 13179 16196 12963 False
[vector] 15808 13819 12556 15179 13080 False
[vector] 13725 13862 13887 15100 13377 False
[vector] 14509 16070 13224 15466 11794 False
[vector] 15280 15473 13311 15994 11610 False
[vector] 13394 15522 13318 14837 12796 False
[vector] 13406 13787 14136 14866 13235 False
[vector] 15348 15318 11939 14995 12825 False
[vector] 16304 13715 12207 14811 12452 False
[vector] 14334 13848 13931 13880 13132 False
[vector] 14286 13471 13139 14775 14382 False
[vector] 16188 14834 12818 15011 11514 False
[vector] 15100 13572 12494 14980 13815 False
[vector] 13043 14119 12644 14974 14028 False
[vector] 15175 14464 13706 15068 12538 False
[vector] 14451 14780 13015 16310 12386 False
[vector] 14563 14495 12163 16191 13363 False
[vector] 14025 12628 12181 14239 14581 False
[vector] 14796 14297 12810 14452 13593 False
[vector] 15496 12944 13024 14584 13585 False
[vector] 13795 13493 13057 14446 14093 False
[vector] 13525 13378 14613 13343 12527 False
[vector] 13730 13219 11290 14976 14554 False
[vector] 15518 14256 14131 14286 11481 False
[vector] 15210 14070 11220 15562 13507 False
[vector] 14911 16061 12849 14829 10757 False
[vector] 13242 12946 13699 14643 14196 False
[vector] 15511 13443 13044 15900 12207 False
[vector] 13531 13905 12774 14256 14350 False
[vector] 13439 13779 14054 13607 13543 False
[vector] 14303 13585 13885 14818 13856 False
[vector] 14391 14061 11881 15111 13929 False
[vector] 16356 13896 12481 15711 11087 False
[vector] 15748 14245 13593 14913 12260 False
[vector] 16755 13703 11560 14554 11716 False
[vector] 13499 14362 11250 17122 12354 False
[vector] 14802 14109 13548 14583 13305 False
[vector] 14423 14148 13389 14116 13620 False
[vector] 14158 14419 14004 14613 12788 False
[vector] 15860 15252 12508 15688 10808 False
[vector] 12954 12955 11957 13382 14804 False
[vector] 14859 15100 11978 16932 12630 False
[vector] 14835 13696 12801 15490 13389 False
[vector] 14281 14291 14604 13986 11624 False
[vector] 15981 12801 12173 15847 12564 False
[vector] 14801 13565 13764 15521 13536 False
[vector] 13342 15461 12331 16556 12804 False
[vector] 15068 14409 14421 14234 12037 False
[vector] 14136 15203 13323 15870 12402 False
[vector] 15248 15504 12432 15416 11992 False
[vector] 16123 15567 12362 15185 10948 False
[vector] 14077 15552 12731 16205 12581 False
[vector] 17251 12322 10530 13594 9695 False
[vector] 16088 13609 12912 14999 12021 False
[vector] 16417 14161 12440 14198 11985 False
[vector] 14796 14965 13991 14555 12234 False
[vector] 14002 14108 14167 14937 12788 False
[vector] 15118 14306 13142 15472 13178 False
[vector] 15722 13215 12373 15147 13557 False
[vector] 15560 13273 13023 15670 13126 False
[vector] 15766 15255 12356 15226 12046 False
[vector] 14007 12554 12411 15417 14046 False
[vector] 13725 12358 12044 13910 14620 False
[vector] 14960 14601 12647 16823 12237 False
[vector] 15726 14438 11354 15310 13040 False
[vector] 14011 14373 12217 16777 12661 False
[vector] 14428 14947 14303 13584 12477 False
[vector] 15605 12859 12699 14653 13496 False
[vector] 14634 14678 13584 15291 13215 False
[vector] 15695 14692 13047 16472 12014 False
[vector] 12771 12497 14617 13878 12497 False
[vector] 12455 13586 14697 13348 11759 False
[vector] 16194 15453 11913 14770 10707 False
[vector] 15708 15852 12338 14960 10730 False
[vector] 15855 14977 12878 15133 11897 False
[vector] 13525 13690 14817 13025 11283 False
[vector] 13107 12519 12722 14089 14551 False
