[nb-items] 50
[nb-objectives] 4
[nb-pareto] 1008
[nb-lorenz] 15
[runtime] 117.63701820373535
[format] f1 f2 f3 f4 isLorenzND
[vector] 20408 19573 17684 17545 False
[vector] 19942 19348 16168 19384 False
[vector] 18209 20571 15899 18001 False
[vector] 18220 19970 15771 19190 False
[vector] 20094 19652 17212 18892 False
[vector] 18851 19670 15438 19428 False
[vector] 19438 19716 15949 19374 False
[vector] 20382 17878 18093 18458 False
[vector] 18447 18884 18285 18644 False
[vector] 21170 19265 16259 18225 False
[vector] 21088 19279 16049 17598 False
[vector] 19263 20215 17765 17777 False
[vector] 18107 17708 19274 16789 False
[vector] 19646 18295 17367 19693 False
[vector] 20463 20101 16068 17658 False
[vector] 20225 18142 16909 19511 False
[vector] 19890 17115 18622 17114 False
[vector] 19604 19990 17049 18910 False
[vector] 19270 20641 16952 17197 False
[vector] 19996 18267 18479 17206 False
[vector] 20048 17932 18724 16788 False
[vector] 19603 19444 16766 19552 False
[vector] 19219 18539 18724 17760 False
[vector] 19063 19280 18679 16975 False
[vector] 19125 19008 18769 17376 False
[vector] 20938 18590 15865 18877 False
[vector] 20338 18977 17136 19460 False
[vector] 19864 17990 18700 17070 False
[vector] 19022 20392 17530 17101 False
[vector] 18479 18427 17844 19225 False
[vector] 18103 18603 15893 20139 False
[vector] 20141 20289 16357 17612 False
[vector] 18701 20738 16222 17406 False
[vector] 20348 19469 17866 17907 False
[vector] 19781 16987 18951 16342 False
[vector] 20833 19432 16453 18470 False
[vector] 19412 20492 16479 17790 False
[vector] 20084 18206 18424 18608 False
[vector] 19463 18422 18643 18454 False
[vector] 19774 19843 16585 19001 False
[vector] 20509 19001 17019 18830 False
[vector] 19585 20462 17164 17715 False
[vector] 19569 20055 17751 17627 False
[vector] 19180 19913 17399 18821 False
[vector] 19519 19804 16757 19345 False
[vector] 20169 19525 17456 18749 False
[vector] 21161 19366 15567 18056 False
[vector] 21674 17818 14498 16918 False
[vector] 20677 18682 17147 19022 False
[vector] 20490 18580 16072 19143 False
[vector] 21777 17482 14847 17174 False
[vector] 19696 19521 16742 19383 False
[vector] 20922 18347 16119 18883 False
[vector] 21643 17860 15073 17441 False
[vector] 18947 19583 15844 19794 False
[vector] 20460 18709 17089 19036 False
[vector] 19563 18460 18696 17790 False
[vector] 18545 19715 18053 18608 False
[vector] 21411 18945 15651 17499 False
[vector] 19534 20345 16214 18193 False
[vector] 18249 17087 19044 17715 False
[vector] 18360 20822 16699 16850 False
[vector] 17553 18640 19206 15785 False
[vector] 21537 17103 15646 17897 False
[vector] 18541 19945 14402 19204 False
[vector] 18393 19827 16601 19374 False
[vector] 21116 19478 15973 17543 False
[vector] 18153 18294 19281 16523 False
[vector] 21234 18360 15751 18644 False
[vector] 21107 18938 16628 18095 False
[vector] 21020 19539 17034 17728 False
[vector] 19905 19019 17435 19461 False
[vector] 20663 18524 18138 17510 False
[vector] 19489 19850 17296 18845 False
[vector] 21714 17489 15736 17134 False
[vector] 19229 20592 16338 17838 False
[vector] 20642 18853 16888 18798 False
[vector] 19313 18445 16433 19879 False
[vector] 18668 20770 17503 17094 False
[vector] 19103 19461 17100 19641 False
[vector] 21155 17226 14089 18716 False
[vector] 19974 20279 16131 17676 False
[vector] 20774 19357 16041 18673 False
[vector] 19688 17747 18961 17193 False
[vector] 19917 19875 16822 18984 False
[vector] 19867 18511 18585 17748 False
[vector] 19033 18573 18847 17564 False
[vector] 18315 18375 19253 17098 False
[vector] 18857 18330 19108 17687 False
[vector] 18250 18795 18910 17171 False
[vector] 19505 18942 17177 19711 False
[vector] 21501 17485 15881 17450 False
[vector] 19910 19830 17035 18760 False
[vector] 19576 20481 16938 17047 False
[vector] 19943 18920 16329 19633 False
[vector] 20190 19054 16973 19327 False
[vector] 17958 18958 18974 16340 False
[vector] 20829 19572 17298 18616 False
[vector] 18679 20675 16445 17172 False
[vector] 19512 20630 16811 17575 False
[vector] 19703 19582 17098 19337 False
[vector] 19317 18860 18258 18728 False
[vector] 20606 19852 16458 18290 False
[vector] 20365 19305 16060 19356 False
[vector] 19303 20392 15962 18230 False
[vector] 21344 17575 16650 17234 False
[vector] 17424 20733 15612 17753 False
[vector] 18409 20510 17312 18293 False
[vector] 17335 17573 14756 20375 False
[vector] 21505 18357 15349 18202 False
[vector] 20288 19899 17846 17751 False
[vector] 18572 20318 17061 18160 False
[vector] 19373 19702 17182 19196 False
[vector] 21335 18315 14164 18255 False
[vector] 18876 20285 18041 17771 False
[vector] 19496 19701 17759 18868 False
[vector] 20187 20116 16904 18539 False
[vector] 18609 19171 18692 17908 False
[vector] 19130 19869 18015 18442 False
[vector] 18157 17556 19351 17242 False
[vector] 21322 18054 15959 18183 False
[vector] 20002 20121 17519 18419 False
[vector] 21822 17270 14200 17056 False
[vector] 20002 19726 17499 18798 False
[vector] 21575 18884 15631 17516 False
[vector] 19131 17957 19234 17545 False
[vector] 21649 18222 15280 17308 False
[vector] 18772 18983 18901 16539 False
[vector] 19552 18934 18893 17308 False
[vector] 19969 18114 16927 19880 False
[vector] 19462 18293 19096 17642 False
[vector] 21737 17916 15488 16847 False
[vector] 18236 19471 18727 16841 False
[vector] 21597 17496 15693 17298 False
[vector] 19865 19869 17505 18601 False
[vector] 21376 16961 17069 16223 False
[vector] 19031 19223 15853 20001 False
[vector] 20534 19653 16823 18574 False
[vector] 19586 18501 17926 18985 False
[vector] 19711 19252 18540 16963 False
[vector] 20925 19723 16937 18129 False
[vector] 20838 18452 15533 19092 False
[vector] 19239 18561 16250 20010 False
[vector] 21094 18760 15535 18431 False
[vector] 21066 18561 15611 18486 False
[vector] 21192 18123 15887 18391 False
[vector] 20745 18744 16627 18902 False
[vector] 20249 19450 17641 18487 False
[vector] 19788 19812 17226 19042 False
[vector] 17648 19375 18815 16296 False
[vector] 18710 19293 18745 17151 False
[vector] 21332 18308 17456 17483 False
[vector] 18288 20189 18129 17226 False
[vector] 20178 18222 16691 19469 False
[vector] 19987 19025 16902 19438 False
[vector] 19249 19225 16968 19678 False
[vector] 20430 18392 16204 19623 False
[vector] 20599 18055 15030 19238 False
[vector] 19895 19828 17614 18480 False
[vector] 20482 19103 17999 18470 False
[vector] 19859 19353 18038 18690 False
[vector] 18633 20372 16883 18112 False
[vector] 18832 20132 17589 18514 False
[vector] 20035 18014 18583 16440 False
[vector] 19326 20354 17293 17666 False
[vector] 19416 17864 17671 19508 False
[vector] 18204 17427 19313 16464 False
[vector] 19359 20128 16561 18776 False
[vector] 17423 19043 18959 15812 False
[vector] 19141 20105 15555 18966 False
[vector] 20584 18200 17009 19104 False
[vector] 19671 18459 18820 17750 False
[vector] 17766 20809 17112 16736 False
[vector] 19648 17933 19091 17189 False
[vector] 19131 20185 17080 18485 False
[vector] 19050 19937 18078 17676 False
[vector] 20015 19158 17576 19273 False
[vector] 21643 17519 15594 17211 False
[vector] 18557 20316 17640 17880 False
[vector] 20580 19049 17786 18478 False
[vector] 19557 18559 18636 17905 False
[vector] 19410 17960 15773 19956 False
[vector] 21014 17762 15187 19046 False
[vector] 19558 19858 16942 18988 False
[vector] 19039 18998 14912 19957 False
[vector] 21477 18158 15425 18257 False
[vector] 20003 20097 17334 17033 False
[vector] 20516 17853 17843 18423 False
[vector] 17879 20821 17140 16523 False
[vector] 20108 18013 16249 19824 False
[vector] 21284 18080 16366 17640 False
[vector] 19770 20157 16695 18150 False
[vector] 20599 18740 16967 18841 False
[vector] 18929 20658 15973 16649 False
[vector] 18347 20906 16759 17326 False
[vector] 19626 20329 17015 17500 False
[vector] 21583 18112 14744 17356 False
[vector] 19736 18878 18717 17208 False
[vector] 18839 20519 17515 16884 False
[vector] 20254 18149 16465 19746 False
[vector] 18401 17977 19195 17309 False
[vector] 20507 19325 17899 18678 False
[vector] 18082 20756 16814 17258 False
[vector] 18237 19068 18886 16011 False
[vector] 19265 19748 17507 18905 False
[vector] 19835 20449 16371 17762 False
[vector] 19110 19897 18521 17191 False
[vector] 19738 18147 18163 18715 False
[vector] 17771 19908 18626 16163 False
[vector] 20336 19013 16902 18948 False
[vector] 20986 18734 17601 18352 False
[vector] 19462 20340 16556 18243 False
[vector] 21634 17704 15493 17380 False
[vector] 21215 18701 15172 18147 False
[vector] 19348 19693 17239 19195 False
[vector] 19520 18974 18666 17713 False
[vector] 20468 19517 16055 18823 False
[vector] 19081 20508 17374 17262 False
[vector] 18631 19317 17995 18819 False
[vector] 21880 16508 13907 17081 False
[vector] 20347 19489 17573 18889 False
[vector] 21654 17471 15065 17185 False
[vector] 19963 19672 17314 19155 False
[vector] 18517 19581 16165 19598 False
[vector] 20527 19592 16467 18620 False
[vector] 20259 19409 16291 19234 False
[vector] 21187 17563 15873 18525 False
[vector] 18021 18106 19332 16578 False
[vector] 18931 19775 16847 19220 False
[vector] 20325 19545 17059 18985 False
[vector] 21750 17176 15725 16235 False
[vector] 18893 20152 18117 17181 False
[vector] 19487 17775 18231 18737 False
[vector] 17575 17683 19336 15208 False
[vector] 19644 18465 18586 17781 False
[vector] 19761 19100 18617 17416 False
[vector] 19468 18222 18847 17904 False
[vector] 19628 20019 15671 18765 False
[vector] 21458 18528 15957 17022 False
[vector] 21095 18148 16805 18362 False
[vector] 19661 19062 18564 18080 False
[vector] 20434 19128 16775 18973 False
[vector] 21611 17780 15199 17990 False
[vector] 18358 19175 16120 19992 False
[vector] 19255 20582 17248 17574 False
[vector] 21084 18511 16876 18382 False
[vector] 18683 20696 16432 16556 False
[vector] 20690 19769 16502 17864 False
[vector] 20947 19729 15626 17839 False
[vector] 19837 18877 16474 19599 False
[vector] 18838 19868 18329 17453 False
[vector] 16846 16939 19466 15496 False
[vector] 21431 18732 15636 17416 False
[vector] 20265 18946 17392 19050 False
[vector] 20532 18612 15547 19242 False
[vector] 17980 16966 18720 18277 False
[vector] 20749 18574 16950 19231 False
[vector] 19562 20478 16888 18028 False
[vector] 20176 20135 17013 17785 False
[vector] 18207 17746 19327 16125 False
[vector] 18882 19980 17666 18967 False
[vector] 19125 17925 16235 20090 False
[vector] 21493 18078 15842 17553 False
[vector] 19131 18500 18748 17880 False
[vector] 21021 19125 16698 18564 False
[vector] 21245 17929 16971 17721 False
[vector] 19681 19185 16916 19588 False
[vector] 20544 18165 18500 17722 False
[vector] 20492 18526 17387 19230 False
[vector] 20670 18986 17562 18633 False
[vector] 19940 18235 18472 17548 False
[vector] 19790 20306 16078 18029 False
[vector] 18983 18844 16041 19977 False
[vector] 20515 20050 16018 18125 False
[vector] 19759 19448 15570 19574 False
[vector] 18744 20097 18092 17826 False
[vector] 21064 18691 16673 18405 False
[vector] 20283 18630 14685 19477 False
[vector] 19326 18843 19077 16978 False
[vector] 18635 20080 15815 19036 False
