[nb-items] 35
[nb-objectives] 6
[nb-pareto] 5332
[nb-lorenz] 29
[runtime] 639.4042119979858
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 14224 12554 10276 14469 7637 9841 False
[vector] 11703 11785 11765 14061 10460 11915 False
[vector] 11559 13231 10492 14851 9871 12193 False
[vector] 12595 13504 11686 14290 9494 11296 False
[vector] 10845 10753 9134 13022 11518 12005 False
[vector] 10348 13412 10271 14614 10920 10472 False
[vector] 9911 11265 9985 12635 12194 10567 False
[vector] 10930 11259 11009 13431 11270 12371 False
[vector] 13225 13469 11269 14821 9092 11579 False
[vector] 11375 11044 10601 13517 11943 10068 False
[vector] 11009 13380 12342 13108 10356 11386 False
[vector] 11031 13063 9940 13071 8580 12888 False
[vector] 11537 12826 10754 14302 11038 11933 False
[vector] 13193 12781 11496 13882 10341 11101 False
[vector] 11928 12668 11670 14915 10786 10695 False
[vector] 12216 12395 12272 14821 10064 11120 False
[vector] 11474 11272 9029 14555 11693 10926 False
[vector] 10364 11366 10547 13018 12084 10697 False
[vector] 11815 12528 12315 14599 10619 11387 False
[vector] 9922 10205 10621 12367 12483 10690 False
[vector] 10949 12543 10669 14731 10993 11671 False
[vector] 11026 12213 12361 12571 11285 10863 False
[vector] 13499 13111 10485 14337 9607 11084 False
[vector] 10669 11655 10796 13416 11541 11830 False
[vector] 11835 12543 12776 13409 9113 9951 False
[vector] 12436 12981 9155 14200 9170 12538 False
[vector] 12725 13995 11198 14221 9709 11165 False
[vector] 11219 12687 11315 14250 10355 12517 False
[vector] 12184 11465 9676 14698 11371 9724 False
[vector] 12339 12389 10932 14307 10707 12201 False
[vector] 10917 12746 10936 13636 11682 11187 False
[vector] 11988 11209 12510 12711 10639 9609 False
[vector] 10910 13130 10537 13893 10834 12071 False
[vector] 10857 11198 11401 13601 11808 10238 False
[vector] 10008 13221 11124 13812 11277 11334 False
[vector] 14414 11608 9992 14085 7789 9185 False
[vector] 12380 12007 12661 12855 10298 10680 False
[vector] 12274 14009 9894 14638 9010 10937 False
[vector] 12471 14112 11403 13955 9441 11070 False
[vector] 11022 12130 11668 13846 11146 11176 False
[vector] 12225 12518 12317 13778 10666 11370 False
[vector] 11505 14043 11076 13894 10170 11988 False
[vector] 11985 10415 10926 12641 12117 10233 False
[vector] 10546 10577 9261 12564 11795 11769 False
[vector] 10323 10906 10431 12306 11039 12742 False
[vector] 12205 12389 12502 13325 10303 10518 False
[vector] 11727 11280 10463 13891 11812 8953 False
[vector] 11439 12884 10674 13553 11191 10726 False
[vector] 12558 12651 10901 14706 10945 11844 False
[vector] 11460 11842 11049 14868 11502 10108 False
[vector] 12104 12193 12244 14493 10389 10503 False
[vector] 12066 11576 10665 12855 11222 11202 False
[vector] 11264 12233 10337 14511 11019 12353 False
[vector] 10739 11984 10736 13736 11940 10830 False
[vector] 14586 11035 10037 13258 7870 7886 False
[vector] 11492 12613 10380 14613 11451 11147 False
[vector] 10916 10963 11713 11995 11490 11437 False
[vector] 12600 12715 10740 14486 10440 11899 False
[vector] 12936 12782 10438 14325 9615 11733 False
[vector] 11262 11683 9526 13808 11644 11092 False
[vector] 11582 10892 12752 13042 10392 10036 False
[vector] 13687 12531 10026 15225 9105 10267 False
[vector] 12383 13655 10784 13987 10581 11924 False
[vector] 10200 11538 9789 12910 11101 12629 False
[vector] 10210 11271 10164 12566 11906 11578 False
[vector] 11735 10876 9242 14570 11422 11467 False
[vector] 13935 12100 10992 13191 9155 8621 False
[vector] 13561 13780 10115 14914 8359 10489 False
[vector] 12541 11367 9524 13415 11389 10619 False
[vector] 12803 12558 11155 14105 10067 11659 False
[vector] 12528 11568 11755 13432 11013 10533 False
[vector] 13165 13143 10049 14417 10010 11501 False
[vector] 13671 11330 11258 13803 9923 9828 False
[vector] 11421 12735 10014 13327 9049 12894 False
[vector] 11692 12399 11319 13085 10923 11941 False
[vector] 9962 13049 9710 13605 10255 12825 False
[vector] 9935 12044 10721 14561 11519 9928 False
[vector] 11933 12906 9530 15267 10767 11300 False
[vector] 11411 11853 11345 13706 11351 11865 False
[vector] 10706 12756 10559 14754 10508 12404 False
[vector] 11249 11395 9791 12509 9088 13059 False
[vector] 12253 12490 12476 14009 10381 10869 False
[vector] 11318 13682 11087 15212 10775 11712 False
[vector] 11815 11024 10472 13409 11862 10445 False
[vector] 11218 13362 11774 13837 10543 11236 False
[vector] 14131 10967 9648 13626 9635 10016 False
[vector] 12631 12915 11010 14902 10494 11394 False
[vector] 11948 11210 11707 12348 11347 10538 False
[vector] 11091 11834 10782 13689 11299 11936 False
[vector] 12025 11522 9549 14002 10086 12770 False
[vector] 10651 12536 11343 12024 9876 12646 False
[vector] 11692 13098 10967 13726 10840 11426 False
[vector] 13082 12460 9215 14871 9967 11756 False
[vector] 11642 13674 12087 13218 9982 10796 False
[vector] 10626 13060 10446 13633 11346 10729 False
[vector] 14384 12657 10648 14031 7876 9358 False
[vector] 11544 11793 8367 13872 11050 11977 False
[vector] 10036 11194 9486 13103 11261 12723 False
[vector] 12675 12553 11502 15257 9637 10619 False
[vector] 12004 14440 11188 14146 9763 11800 False
[vector] 11491 13363 10889 15068 10326 11041 False
[vector] 13456 13367 10153 14574 9214 10237 False
[vector] 10660 13499 10516 14831 10296 12222 False
[vector] 12818 12274 11546 14731 10711 11411 False
[vector] 11636 11243 10375 13949 11775 10294 False
[vector] 10308 13001 11133 13812 11376 11257 False
[vector] 10942 12593 12388 13926 11320 11454 False
[vector] 9904 11856 11462 13145 11647 10520 False
[vector] 12869 13256 10359 13797 10558 11028 False
[vector] 10595 11585 12620 11743 10690 11189 False
[vector] 10308 11532 10154 13040 12124 9959 False
[vector] 12975 12941 11807 13660 9846 11079 False
[vector] 11356 13163 10361 13949 11178 11112 False
[vector] 11724 12031 12331 14193 9722 10878 False
[vector] 12547 13304 10727 14596 9941 12106 False
[vector] 12755 11158 11316 13561 11102 10789 False
[vector] 11509 11437 10119 13956 11726 10985 False
[vector] 11413 12156 10066 15101 11051 11586 False
[vector] 13531 12059 10459 14931 9757 10525 False
[vector] 11513 12651 9854 13745 11340 10822 False
[vector] 12162 12672 12061 13766 10715 10814 False
[vector] 11870 11743 11584 13480 11491 10719 False
[vector] 10634 11959 11377 13461 11479 10903 False
[vector] 11952 11925 11900 13987 10647 11790 False
[vector] 11661 13418 9755 15152 10397 11149 False
[vector] 12552 12895 10451 14077 10930 11042 False
[vector] 11938 12970 12289 12738 9889 11185 False
[vector] 11488 10658 10493 13164 11839 11004 False
[vector] 11601 12090 11339 13888 11063 11770 False
[vector] 11290 11385 11536 12396 11825 10724 False
[vector] 12637 11432 10347 13655 11332 10530 False
[vector] 11995 11690 11114 13270 11463 11223 False
[vector] 12243 13756 11915 13559 9440 11962 False
[vector] 12450 12170 10668 15057 10854 10958 False
[vector] 10130 12239 10933 13912 11634 10900 False
[vector] 11806 13557 10650 14045 8796 12507 False
[vector] 11211 12140 9915 14651 11490 11103 False
[vector] 11487 12978 10677 13849 11168 11629 False
[vector] 12396 13882 11116 14207 9894 11771 False
[vector] 12277 13912 11526 14146 9579 11648 False
[vector] 10871 12893 11429 14185 10992 11635 False
[vector] 13733 11134 10276 13495 10120 10171 False
[vector] 12020 11136 11592 14115 11051 11239 False
[vector] 11375 12693 10638 14571 10922 11500 False
[vector] 12519 11969 11579 14631 11091 10513 False
[vector] 11782 12709 9593 15528 10330 11710 False
[vector] 11878 10714 10485 14758 11209 9930 False
[vector] 12184 14151 11432 13431 9393 11833 False
[vector] 11619 11498 11618 12410 11640 10118 False
[vector] 10512 12612 11447 13804 11491 11142 False
[vector] 13604 11511 11408 13250 10105 9687 False
[vector] 10379 13653 10181 13322 9528 12622 False
[vector] 10569 11830 11526 12321 11879 11359 False
[vector] 12756 13187 10307 14780 9788 11641 False
[vector] 10896 13565 12012 13161 10322 11291 False
[vector] 10575 12177 9424 12411 11440 11903 False
[vector] 11375 12592 9706 13794 10226 12820 False
[vector] 12009 11898 10231 14042 11433 10245 False
[vector] 13092 13768 10439 14426 8920 11617 False
[vector] 12666 12468 10420 15124 10635 10257 False
[vector] 13226 13602 9371 14609 7967 11086 False
[vector] 13183 12999 12080 14239 9751 9933 False
[vector] 11641 12093 11179 14008 11186 11010 False
[vector] 10756 11192 11477 13166 11653 10821 False
[vector] 12709 13153 9987 14235 10319 11511 False
[vector] 12446 13922 11236 14598 9155 11525 False
[vector] 11377 12251 11168 14824 11140 9865 False
[vector] 10899 12695 10592 14278 11123 11367 False
[vector] 13601 13592 10765 13725 8365 11044 False
[vector] 13593 12780 11129 13481 9915 10474 False
[vector] 12433 12367 11637 14420 10688 10782 False
[vector] 12820 13251 11780 14715 8836 11681 False
[vector] 10452 10715 10592 12998 12279 10381 False
[vector] 10838 10990 10791 13586 11371 11739 False
[vector] 13953 11691 11328 12923 8554 9010 False
[vector] 11106 12872 10985 14303 10321 12422 False
[vector] 13108 14056 11130 13724 8834 11147 False
[vector] 10951 10710 10793 13453 11924 11043 False
[vector] 12473 13365 11581 13972 9559 11130 False
[vector] 12426 13821 10828 13082 9335 11988 False
[vector] 11541 11547 10914 13741 11609 11098 False
[vector] 10732 9950 11170 13080 11952 9152 False
[vector] 11797 12868 9774 15816 10670 11184 False
[vector] 10564 12338 12787 11850 10365 11262 False
[vector] 10861 12037 10382 12932 11750 10968 False
[vector] 11586 12558 10507 15082 10834 11236 False
[vector] 11180 11071 10404 13545 12319 10811 False
[vector] 13862 13345 10471 14209 9176 10577 False
[vector] 13718 11324 8919 13217 10153 10685 False
[vector] 10485 11868 10456 12762 11623 11728 False
[vector] 12458 12574 10074 15257 10052 11694 False
[vector] 13640 13184 11293 15046 9310 10704 False
[vector] 11575 12501 10296 14413 10750 12159 False
[vector] 11570 12073 10323 14361 10747 12593 False
[vector] 11726 11430 11037 14146 11335 10890 False
[vector] 10898 11943 11608 12335 11694 10753 False
[vector] 10418 13305 10476 14111 11057 11788 False
[vector] 13653 12879 10939 14468 9671 11565 False
[vector] 11208 13354 12042 13880 10324 10076 False
[vector] 11788 12856 11723 14524 10699 11036 False
[vector] 11710 11231 11196 12991 11656 9797 False
[vector] 11322 12459 11170 13198 11390 11676 False
[vector] 10944 12340 12491 13695 11112 11407 False
[vector] 11637 12176 11395 14465 11484 10408 False
[vector] 9466 12375 11586 13219 11613 10385 False
[vector] 12223 12473 10157 14401 10553 12441 False
[vector] 11850 12595 11843 15456 9780 10731 False
[vector] 12740 11472 11208 13747 10175 11763 False
[vector] 12738 11481 11355 13124 11333 9425 False
[vector] 11735 13476 10395 14841 10537 11213 False
[vector] 10960 12192 11962 12263 11317 10195 False
[vector] 11435 12459 11262 13356 11059 11873 False
[vector] 12130 12582 9983 15255 11083 11974 False
[vector] 11149 12188 11574 13405 11545 11354 False
[vector] 12485 12548 11911 15320 9323 10365 False
[vector] 13471 12180 10396 15409 9941 10150 False
[vector] 10070 12153 10432 12537 11405 12603 False
[vector] 13508 12755 9998 14708 9222 11327 False
[vector] 11884 11465 10228 13256 11033 12042 False
[vector] 11741 11798 11638 14547 11267 10855 False
[vector] 11821 12335 12258 13103 10983 10949 False
[vector] 12425 13700 10837 13070 8489 12314 False
[vector] 12142 13776 11503 14917 9820 11350 False
[vector] 10499 12156 10869 14074 11526 11619 False
[vector] 13464 12234 11726 12858 9701 9717 False
[vector] 10432 12393 11416 14147 11429 11483 False
[vector] 11875 12893 10794 15480 10881 11171 False
[vector] 11986 11996 10971 14648 11446 9795 False
[vector] 12842 12927 11899 13629 10677 10893 False
[vector] 12783 13000 12447 14640 10177 10560 False
[vector] 10595 11081 10162 12930 11352 12265 False
[vector] 13161 13156 9111 13315 7779 12082 False
[vector] 12735 12726 9659 15654 10791 10508 False
[vector] 11171 13665 11438 14583 10082 11389 False
[vector] 12242 12844 10519 14600 10376 12050 False
[vector] 9793 13093 11102 13978 11386 10377 False
[vector] 12869 13781 11206 14518 9494 11035 False
[vector] 10468 12342 10354 14913 11297 9859 False
[vector] 12472 12175 11291 14618 10565 11446 False
[vector] 9659 10525 9348 12283 12285 11155 False
[vector] 13553 11692 11695 13324 8980 9637 False
[vector] 12328 12963 10337 15094 10975 11078 False
[vector] 11248 12433 12374 13776 11048 11694 False
[vector] 12128 14056 9930 13113 7933 12204 False
[vector] 11695 11165 11029 14291 11473 10751 False
[vector] 10867 12109 10495 15737 10699 9733 False
[vector] 13251 12745 9991 14628 10413 11232 False
[vector] 12206 14026 11975 14561 9820 11669 False
[vector] 13432 12587 11226 13900 9556 11006 False
[vector] 10812 12259 10198 13419 11499 11705 False
[vector] 12846 13729 10826 14259 9338 11448 False
[vector] 12703 11258 10324 14280 11367 10159 False
[vector] 10682 12565 10629 13384 11241 12472 False
[vector] 10427 11395 11927 12944 11453 10811 False
[vector] 13820 11577 10962 13858 9993 9410 False
[vector] 13890 13318 10005 13532 8619 11045 False
[vector] 12577 13497 11408 14833 9289 11297 False
[vector] 13515 12838 11382 13882 8254 10563 False
[vector] 10256 12751 12698 12231 10845 11069 False
[vector] 14086 11547 10436 13607 8963 9208 False
[vector] 11897 12311 10882 14295 9808 12441 False
[vector] 11497 13809 10760 14988 10486 10702 False
[vector] 11436 12996 11361 13511 10982 10802 False
[vector] 12292 12535 12228 12598 10475 10543 False
[vector] 11077 12087 10157 14737 11603 9789 False
[vector] 13475 13026 10732 15071 8248 10008 False
[vector] 12947 12129 10612 14435 10619 11471 False
[vector] 10741 11483 11961 12116 11604 9739 False
[vector] 10551 11052 10233 13088 10156 12990 False
[vector] 13794 13094 10430 14373 9829 10544 False
[vector] 12744 13193 10139 15057 10274 10861 False
[vector] 14246 11722 10991 13288 9130 9294 False
[vector] 12623 12372 11228 14357 11002 11036 False
[vector] 12034 10722 10881 13714 11123 11669 False
[vector] 11179 13617 10189 14782 10425 11870 False
[vector] 11085 11537 12453 12686 11392 10777 False
[vector] 11909 11107 9631 13998 11669 10163 False
[vector] 11469 12915 10476 15845 10919 10831 False
[vector] 12263 11083 10492 13806 11518 11437 False
[vector] 12112 12824 11984 13313 10845 10510 False
[vector] 9369 10098 9521 11676 12537 9248 False
[vector] 13407 13345 10131 14866 8904 10642 False
[vector] 10734 12153 9172 13636 11392 11872 False
[vector] 12420 13427 10747 14428 10065 11510 False
[vector] 12213 12168 10390 14688 11397 10512 False
[vector] 12656 11366 11164 14019 11119 10916 False
[vector] 12581 12190 10816 13598 11135 10140 False
[vector] 13479 13284 10539 14706 10051 10595 False
[vector] 11729 11803 12844 13266 9513 10963 False
[vector] 10557 12567 11567 13168 11058 11747 False
[vector] 12590 13480 10569 15377 9979 11734 False
[vector] 11945 11842 11037 12817 11593 10919 False
[vector] 12512 12944 11144 15660 10930 10891 False
[vector] 11243 13224 11338 14005 10880 11437 False
[vector] 11866 13192 10469 14713 10445 12107 False
[vector] 10157 12596 11118 12900 11278 11842 False
[vector] 11440 12483 12482 12465 10100 12138 False
[vector] 11798 11936 10490 14180 10983 12090 False
[vector] 12458 12513 10569 14921 10711 11744 False
[vector] 9544 11085 11206 12052 12268 10500 False
[vector] 11801 12910 11536 13875 10983 11877 False
[vector] 11506 13252 12218 14116 9787 11298 False
[vector] 13004 12666 11584 15271 9452 10013 False
[vector] 11778 13957 11057 15110 9958 11799 False
[vector] 11591 13645 11018 14105 10573 11719 False
[vector] 11159 13706 11339 13987 10823 11743 False
[vector] 12120 12477 12023 14270 8803 11310 False
[vector] 8981 10527 10419 11645 11444 12303 False
[vector] 9895 10977 10039 13073 11586 12275 False
[vector] 12105 11627 9345 13194 9492 12946 False
[vector] 12530 13697 11186 14998 9567 10159 False
[vector] 12141 13205 12286 13980 9330 10932 False
[vector] 12946 13646 11442 14139 9641 11981 False
[vector] 11326 12935 9862 15057 11068 11669 False
[vector] 13336 11975 10536 14767 10546 10706 False
[vector] 12226 13598 11086 13969 10116 11353 False
[vector] 11368 11500 10762 14217 11167 11430 False
[vector] 11596 11880 10805 14319 11599 10224 False
[vector] 11018 14569 9823 13065 8190 11659 False
[vector] 13047 12249 11296 14960 10292 10705 False
[vector] 11239 11776 10336 13652 11347 11931 False
[vector] 11922 13538 11459 15278 10495 10841 False
[vector] 11922 11742 12877 12790 10128 9926 False
[vector] 10828 13398 9356 14349 10319 12446 False
[vector] 9852 12035 11368 13063 11763 11488 False
[vector] 10450 12680 9029 13584 10109 12845 False
[vector] 12296 10521 10730 13198 11727 9628 False
[vector] 10909 11294 12714 12809 10717 10173 False
[vector] 13514 12082 11803 13311 9571 10021 False
[vector] 13221 12051 12140 12946 8995 9737 False
[vector] 14101 12492 10048 14246 8692 9547 False
[vector] 10984 11545 11550 12546 12097 10484 False
[vector] 10277 12572 11035 13284 11333 11839 False
[vector] 13365 12232 10914 15229 10470 10095 False
[vector] 10724 12629 10468 13164 10736 12527 False
[vector] 9789 10919 11138 11893 12154 10866 False
[vector] 12378 12907 12213 13171 10105 11033 False
[vector] 11088 13568 11434 14282 10158 12092 False
[vector] 11181 11648 10905 13811 11185 11802 False
[vector] 10219 11139 10715 13344 12100 9691 False
[vector] 11573 10127 10145 12779 12166 9672 False
[vector] 13721 12200 9733 14353 9275 11115 False
[vector] 10986 11292 11653 12315 11889 10437 False
[vector] 12130 13501 10646 14364 9847 12034 False
[vector] 10271 10937 9545 13130 12121 11024 False
[vector] 12071 11334 10955 14461 11600 9991 False
[vector] 10706 13270 10890 14365 10939 11843 False
[vector] 11607 13686 11107 14233 10287 11740 False
[vector] 11879 11971 9111 14177 11442 11380 False
[vector] 12262 13019 9612 15281 10582 10694 False
[vector] 11278 10810 11126 12419 11701 10896 False
[vector] 12680 13702 10457 14628 9045 11644 False
[vector] 11225 14126 11091 13637 10020 10672 False
[vector] 10967 12594 11013 14089 11552 11491 False
[vector] 11135 11761 9994 13103 10605 12809 False
[vector] 11066 11505 10740 13859 11502 11609 False
[vector] 11580 11145 12649 13273 10600 10083 False
[vector] 11171 12568 12138 14155 10901 10748 False
[vector] 10170 11816 10850 13251 12085 9511 False
[vector] 12867 12242 10521 13671 10118 11829 False
[vector] 10512 10715 10890 13583 12260 8906 False
[vector] 10838 14264 10720 14214 9648 10949 False
[vector] 10035 10513 11070 12256 11990 11118 False
[vector] 11993 11065 9677 14137 11689 11361 False
[vector] 10726 13108 10475 14964 10760 11740 False
[vector] 14131 11732 10533 13651 8381 9926 False
[vector] 11954 12998 11492 15182 9691 11254 False
[vector] 12307 11315 11298 13505 11142 11249 False
[vector] 11792 12231 12253 13196 10154 11472 False
[vector] 11914 13572 11181 14738 10031 12164 False
[vector] 12309 10808 11813 13513 11070 9932 False
[vector] 14103 11533 10609 13706 9294 9779 False
[vector] 10635 11578 10016 13183 10497 12973 False
[vector] 11786 13194 11145 13249 10339 12125 False
[vector] 11417 13681 11516 14296 9973 11486 False
[vector] 12422 13625 12079 13987 9684 11483 False
[vector] 11668 13611 11258 14410 10119 12299 False
[vector] 10373 11427 10690 12908 11283 12310 False
[vector] 12047 12871 11459 14203 10895 11742 False
[vector] 12795 13230 11563 14375 10216 11046 False
[vector] 14578 11547 9972 14102 8457 9242 False
[vector] 11304 13250 10877 14648 10859 11243 False
[vector] 12260 12656 12497 13442 9421 11118 False
[vector] 11490 12427 11917 14129 10889 11636 False
[vector] 12141 13735 11394 14350 9188 11910 False
[vector] 10283 12415 10545 14621 11276 11184 False
[vector] 13268 10739 9728 13277 10977 10625 False
[vector] 11002 12860 12773 12288 10505 10574 False
[vector] 9509 12624 11257 12912 11475 11560 False
[vector] 10738 13324 11039 14128 11109 11717 False
[vector] 13467 12090 11753 13113 8577 9906 False
[vector] 11963 12653 9199 14204 10817 12067 False
[vector] 11080 12344 11076 13942 11497 10347 False
[vector] 12444 14114 10106 14179 8538 11509 False
[vector] 11306 12847 12033 14079 11309 10797 False
[vector] 11452 12599 9393 12467 9000 13001 False
[vector] 11734 11782 12903 12636 10287 10351 False
[vector] 10840 11142 10573 13355 12113 9297 False
[vector] 13507 11999 10419 14137 10539 10785 False
[vector] 12278 12308 10498 14780 9305 12378 False
[vector] 11938 12048 11472 13987 11271 10167 False
[vector] 11176 11809 10083 14158 11183 12140 False
[vector] 11069 11358 9497 12911 10590 13045 False
[vector] 12181 13380 11035 15227 10339 9739 False
[vector] 10845 10893 9660 13240 11927 11408 False
[vector] 12515 13324 10326 13776 10370 11354 False
[vector] 12412 13510 12016 13456 9746 11222 False
[vector] 11783 13481 11945 13661 10257 11875 False
[vector] 11971 12129 12259 13814 10651 10443 False
[vector] 12030 12444 9651 15470 10849 11874 False
[vector] 13070 12251 9848 14628 10383 11409 False
[vector] 9712 11925 11048 14315 11804 9302 False
[vector] 10193 12206 11186 13406 11798 10691 False
[vector] 12767 12736 11925 13486 10596 10631 False
[vector] 12308 11319 10265 13641 11517 11136 False
[vector] 11791 12798 11170 14813 10297 12032 False
[vector] 10984 12708 11759 14132 11026 11730 False
[vector] 13482 12330 10209 14377 10742 11479 False
[vector] 11414 11452 10136 14929 11477 9714 False
[vector] 10372 11878 10264 11942 9280 13057 False
[vector] 11505 10629 10515 12660 11779 11075 False
[vector] 10566 12298 10275 13091 11587 11840 False
[vector] 11116 12451 12860 12520 9730 11088 False
[vector] 13022 12820 11124 14504 10305 11302 False
[vector] 11054 11929 9594 13070 11441 11860 False
[vector] 12489 13390 11577 14525 10488 10806 False
[vector] 10596 10936 11423 13309 11635 11301 False
[vector] 10029 11804 11699 12306 11054 12009 False
[vector] 11413 13378 10548 15420 10941 10908 False
[vector] 11665 11895 12501 13770 11058 10772 False
[vector] 12711 12927 10122 13849 10926 11810 False
[vector] 11799 12848 11886 13139 10047 12002 False
[vector] 12106 13888 11643 14776 9586 11569 False
[vector] 11350 13194 11881 13079 9745 11977 False
[vector] 11551 10407 11656 13563 11768 9530 False
[vector] 12765 12535 10051 15119 10626 11608 False
[vector] 13637 11003 10535 14645 10093 9101 False
[vector] 12397 12681 11327 13269 10865 10575 False
[vector] 12460 13595 11695 14113 9665 9998 False
[vector] 11121 10981 11934 13042 11609 9500 False
[vector] 10377 11477 11532 13263 11667 11292 False
[vector] 10999 11935 12511 12475 10989 11046 False
[vector] 9610 12077 11206 12533 11742 11267 False
[vector] 11497 13389 9620 13827 9882 12557 False
[vector] 13401 11851 10456 15089 9542 11150 False
[vector] 13480 12556 10074 14763 10135 11180 False
[vector] 12865 12042 10624 14008 10944 11191 False
[vector] 10394 11305 11370 12651 10925 12511 False
[vector] 13313 11423 11675 13116 10351 9100 False
[vector] 12084 13795 9705 14492 8576 12206 False
[vector] 11649 12181 11202 15156 11263 10596 False
[vector] 10358 11380 10231 13493 11994 10263 False
[vector] 11185 13022 11060 15024 10940 11800 False
[vector] 11610 12733 11050 15091 11080 10803 False
[vector] 11785 13324 10472 15294 10407 11517 False
[vector] 10781 12053 10488 12943 9807 12959 False
[vector] 11733 12742 11828 13364 10947 11577 False
[vector] 11196 12924 9673 15397 9819 12143 False
[vector] 11904 14302 10856 14361 9529 11700 False
[vector] 13135 13980 10913 14787 8528 11456 False
[vector] 12265 11186 11571 13964 11300 9530 False
[vector] 11847 13013 11768 13033 9939 11787 False
[vector] 11331 13682 9882 14424 10073 12650 False
[vector] 12295 13511 10620 13925 9861 12604 False
[vector] 10608 11376 11624 12376 11970 11244 False
[vector] 14142 12231 10148 13393 9093 10414 False
[vector] 11863 13147 10603 14019 11295 10869 False
[vector] 12379 12284 11117 15472 11095 10979 False
[vector] 10218 11816 12008 12994 11420 11111 False
[vector] 12354 12110 10920 15195 10800 11221 False
[vector] 11197 13381 10881 14098 10535 11969 False
[vector] 11243 11329 11692 12240 11513 10878 False
[vector] 12547 14143 10196 12761 8120 11680 False
[vector] 11028 11032 12576 12603 11235 10257 False
[vector] 14343 11507 9560 13582 8299 9939 False
[vector] 9887 11230 10341 13616 11259 12311 False
[vector] 12025 11445 12841 13675 9476 10176 False
[vector] 10847 12334 10408 13591 11216 11960 False
[vector] 12080 13297 11796 13395 9577 12360 False
[vector] 13348 12093 11313 13647 10120 10788 False
[vector] 9732 11409 9960 12753 11163 12667 False
[vector] 12051 13673 10386 14833 9556 12297 False
[vector] 12514 12244 11557 13585 10920 11371 False
[vector] 11287 12321 11065 15363 10523 11417 False
[vector] 11847 13304 9588 15056 10364 11569 False
[vector] 14206 12361 10505 13566 8735 9513 False
[vector] 9283 11711 11227 12288 11719 11826 False
[vector] 11280 12718 10521 15232 11106 10996 False
[vector] 9559 11138 10364 12960 11318 12345 False
[vector] 12568 12155 9729 14599 10405 12053 False
[vector] 11359 11133 9714 13631 12020 11155 False
[vector] 13173 12717 11450 15012 9431 11364 False
[vector] 10870 13433 11602 14469 10659 11493 False
[vector] 9689 10117 10084 11693 12589 9177 False
[vector] 11827 13203 9180 13540 10544 12032 False
[vector] 12873 14102 10695 13459 8865 10886 False
[vector] 13489 12428 8449 13177 8124 11968 False
[vector] 11361 11597 10249 14497 11999 9768 False
[vector] 12624 13206 11680 15005 10223 10967 False
[vector] 12817 12584 12002 13939 10466 10935 False
[vector] 13364 11817 8892 13973 8902 11845 False
[vector] 11076 11535 10075 13183 10550 13059 False
[vector] 10318 12294 8582 12790 10043 13179 False
[vector] 12953 12859 11152 13289 10431 10359 False
[vector] 11117 11995 10191 13895 11595 11014 False
[vector] 12838 13364 11164 14659 9286 11496 False
[vector] 10455 12975 11068 13255 11152 12216 False
[vector] 12282 12183 12086 14139 10856 11060 False
[vector] 12781 12611 10585 15076 10318 10450 False
[vector] 12592 12924 10214 15242 10452 10335 False
[vector] 11624 13522 11073 15062 10503 11952 False
[vector] 12310 13003 9903 15472 10354 10223 False
[vector] 11495 10772 11302 12601 11946 9169 False
[vector] 12725 11025 10777 13394 11368 9902 False
[vector] 11694 12314 10247 14098 11200 11643 False
[vector] 14370 12300 10485 13583 9403 9570 False
[vector] 11937 12621 10761 15356 9975 11797 False
[vector] 10777 12261 10090 13592 11407 11668 False
[vector] 12261 13621 11995 13341 9697 11308 False
[vector] 12428 12755 12290 13624 9975 11337 False
[vector] 12032 12428 10955 14445 10133 12287 False
[vector] 11828 12548 10986 14390 11113 11461 False
[vector] 11583 11761 13064 12967 9610 10470 False
[vector] 12451 12751 11595 14999 10438 11487 False
[vector] 11848 13377 10245 14971 10124 11787 False
[vector] 12534 10503 10589 14007 11483 9927 False
[vector] 12511 12997 11649 14486 10330 11475 False
[vector] 11148 13528 11877 13797 10714 12241 False
[vector] 12496 11877 10425 14103 10869 11911 False
[vector] 11688 12149 11023 14164 11498 10856 False
[vector] 13460 12120 11102 13293 10080 10562 False
[vector] 10844 12619 11800 13255 11292 11000 False
[vector] 10499 11964 7924 12907 9323 13285 False
[vector] 13965 12322 10678 14766 8995 10054 False
[vector] 12241 11651 11140 13794 10901 11791 False
[vector] 13881 13004 11050 14706 8210 10348 False
[vector] 12275 12605 10419 14270 10516 12149 False
[vector] 11980 13078 11500 14450 10722 10951 False
[vector] 9225 11255 10570 11815 11995 11654 False
[vector] 10983 11919 8542 13117 9387 13174 False
[vector] 11717 11693 11331 13556 11079 12105 False
[vector] 12084 10660 11726 13012 11620 10573 False
[vector] 14073 11701 10478 13378 8900 9601 False
[vector] 10773 12564 11234 14490 11464 10686 False
[vector] 10961 11532 10436 13449 11276 12269 False
[vector] 10798 12857 12203 13540 10540 10413 False
[vector] 12635 12945 12210 13223 9979 11153 False
[vector] 12739 12091 12051 13819 10358 9973 False
[vector] 13316 13790 10253 13007 8526 10479 False
[vector] 11595 12972 11109 14736 10934 10771 False
[vector] 11442 11841 10269 14225 10915 12247 False
[vector] 9905 13295 11130 14306 11061 10994 False
[vector] 11208 12640 11873 13115 10981 11694 False
[vector] 11959 11828 10769 13641 11203 11459 False
[vector] 12159 11386 10992 13415 10564 12103 False
[vector] 12912 12943 10777 15259 10504 10264 False
